vin|year|make|model|trim|pricecategory|pricevariance|price|mileage|city|state|colorexterior|colorinterior|accidenthist|owner|usage
3KPFK4A73JE230244|2018|Kia|Forte|LX Sedan Automatic|Excellent Price|$1429 off avg. list price|9900|14901|Scottsdale|AZ|Blue|Black|no|2|fleet
5NPD84LF4KH404409|2019|Hyundai|Elantra|SEL 2.0L Automatic|Great Price||14620|19997|Harlingen|TX|White|Black|no|1|personal
JM3KFBDL7H0121148|2017|Mazda|CX-5|Grand Touring AWD|Excellent Price|$1020 off avg. list price|16995|103825|Pelham|AL|Red|Beige|1|1|personal
55SWF4JB6HU206371|2017|Mercedes-Benz|C-Class|C 300 with Sport Package Sedan RWD|Excellent Price|$1851 off avg. list price|21888|16963|Sunnivale|CA|Blue|Beige|no|1|personal
2T1BU4EE5DC927211|2013|Toyota|Corolla|LE Automatic|Excellent Price|$1381 off avg. list price|6373|69292|Palm Beach Gardens|FL|Tan|Beige|1|3|fleet
55SWF4JB7HU207965|2017|Mercedes-Benz|C-Class|C 300 Sedan RWD|Excellent Price|$1517 off avg. list price|25862|27521|Dothan|AL|Gray|Beige|1|1|personal
3FA6P0D94KR117507|2019|Ford|Fusion|Titanium AWD|Great Price|$693 off avg. list price|18880|35039|Fresno|CA|Black|Black|no|1|personal
1HGCR2F35HA174511|2017|Honda|Accord|LX Sedan CVT|Excellent Price|$628 off avg. list price|14481|49102|Raleigh|NC|White|Beige|no|1|fleet
1FTFW1E81AFA28806|2010|Ford|F-150|XLT SuperCrew 5.5' Box 4WD|Excellent Price|$1602 off avg. list price|6951|203099|Rapid City|SD|Black|Unknown|no|2|personal
5NPD84LF4KH434090|2019|Hyundai|Elantra|SEL 2.0L Automatic|Great Price|$312 off avg. list price|13194|38987|Hillsborough|NC|White|Beige|no|1|personal
3FADP0L36CR450281|2012|Ford|Fusion|Hybrid FWD|Excellent Price|$1140 off avg. list price|5298|167703|Longmont|CO|White|Gray|no|3|personal
JTEEP21A670217448|2007|Toyota|Highlander|Limited with 3rd Row V6 4WD|||7190|112182|Leesburg|VA|Silver|Gray|no|1|personal
4JGDA5HB2HA906007|2017|Mercedes-Benz|GLE|GLE 350 4MATIC SUV|Excellent Price|$2738 off avg. list price|23997|51100|Woodbridge|VA|Blue|Beige|no|1|personal
KMHDH4AE2DU792772|2013|Hyundai|Elantra|GLS Sedan Automatic|Excellent Price||6990|99619|El Paso|TX|Silver|Gray|1|1|personal
4T1BF3EK8BU669417|2011|Toyota|Camry|LE I4 Automatic|Excellent Price|$1219 off avg. list price|6998|67730|Palm Beach Gardens|FL|Silver|Gray|no|1|personal
KM8J23A48HU546496|2017|Hyundai|Tucson|SE FWD|Excellent Price|$974 off avg. list price|14495|35770|Jacksonville|FL|White|Beige|no|2|personal
2C3CDZBT5KH587330|2019|Dodge|Challenger|R/T RWD|Great Price|$962 off avg. list price|30000|6505|Milledgeville|GA|Gray|Black|no|1|personal
2C4RDGCG4KR692009|2019|Dodge|Grand Caravan|SXT|Great Price|$638 off avg. list price|17000|40327|Show Low|AZ|Red|Black|no|1|personal
5YFEPRAE9LP011864|2020|Toyota|Corolla|LE CVT|Excellent Price|$821 off avg. list price|15500|16021|Charlotte|NC|White|Gray|no|1|personal
19XFA1F84AE085038|2010|Honda|Civic|EX Sedan Automatic|Excellent Price|$985 off avg. list price|4899|120876|Chantilly|VA|Black|Gray|no|2|fleet
1G1ZD5ST2KF182230|2019|Chevrolet|Malibu|LT with 1LT|Excellent Price|$1076 off avg. list price|17500|11348|Lake City|FL|Blue|Black|no|1|personal
4T1B11HK9KU219077|2019|Toyota|Camry|LE Automatic|Excellent Price|$1080 off avg. list price|14990|36763|West Palm Beach|FL|Black|Gray|no|1|personal
1C4HJXEG7KW528133|2019|Jeep|Wrangler|Unlimited Sahara|Excellent Price|$2262 off avg. list price|36273|26538|Tracy|CA|White|Black|no|1|personal
5UXFE435X8L027354|2008|BMW|X5|3.0si AWD|Excellent Price|$1302 off avg. list price|6999|89184|Hazlet|NJ|Black|Beige|no|3|personal
3FA6P0HD0KR171322|2019|Ford|Fusion|SE FWD|Excellent Price||16499|17569|Wichita Falls|TX|Blue|Black|no|1|personal
KNMAT2MT9KP534068|2019|Nissan|Rogue|SV FWD|Great Price|$184 off avg. list price|17994|26037|Columbia|MO|Black|Black|no|1|personal
3FA6P0CD0KR141440|2019|Ford|Fusion|SEL FWD|Excellent Price|$1006 off avg. list price|15839|35735|Bullhead City|AZ|Silver|Black|no|1|fleet
3FA6P0HD7ER390668|2014|Ford|Fusion|SE FWD|Excellent Price|$1366 off avg. list price|8990|85596|Greensboro|NC|Black|Black|1|2|personal
5YFEPRAE4LP068067|2020|Toyota|Corolla|LE CVT|Great Price||16757|16475|Houston|TX|White|Gray|no|1|personal
2C3CDXBG3FH810056|2015|Dodge|Charger|SE RWD|Excellent Price|$1666 off avg. list price|9900|125716|Chicago|IL|Black|Black|1|3|personal
1N4AA6APXHC368914|2017|Nissan|Maxima|3.5 SL|Excellent Price|$1152 off avg. list price|16443|75996|Chantilly|VA|Black|Black|no|1|personal
1FATP8UH5K5170762|2019|Ford|Mustang|EcoBoost Premium Convertible|Excellent Price|$1582 off avg. list price|23799|20527|Dickson City|PA|Gray|Unknown|no|1|personal
1FATP8UH1K5169981|2019|Ford|Mustang|EcoBoost Premium Convertible|Excellent Price|$1543 off avg. list price|22991|34309|Colma|CA|White|Black|no|1|personal
5N1DR2MN9KC594531|2019|Nissan|Pathfinder|SV FWD|Excellent Price||21200|31525|Fort Worth|TX|White|Black|no|1|personal
4JGDA5HB5HA883290|2017|Mercedes-Benz|GLE|GLE 350 4MATIC SUV|Excellent Price|$1255 off avg. list price|23695|59910|Great Neck|NY|White|Black|no|1|personal
3GCUKSEC8FG255686|2015|Chevrolet|Silverado 1500|LTZ Z71 Crew Cab Standard Box 4WD|Excellent Price|$1902 off avg. list price|24199|101176|Dundalk|MD|Black|Black|2|1|fleet
JTHBK1EG2B2447255|2011|Lexus|ES|ES 350|Excellent Price|$1421 off avg. list price|10998|102329|Mission Viejo|CA|Black|Black|no|2|personal
5XXGT4L37LG384087|2020|Kia|Optima|LX Automatic|Excellent Price|$1114 off avg. list price|17200|23588|McDonough|GA|Black|Black|no|1|personal
1VWCN7A30EC047810|2014|Volkswagen|Passat|TDI SEL Premium Sedan DSG|Excellent Price|$924 off avg. list price|10461|52806|West Springfield|MA|Gray|Black|no|1|personal
2T2BZMCA9HC113551|2017|Lexus|RX|RX 350 AWD|Excellent Price|$2580 off avg. list price|28665|44080|Ramsey|NJ|Silver|Black|no|1|personal
1GAZGPFG6K1203318|2019|Chevrolet|Express Passenger|3500 LT LWB|Great Price||25477|29345|Decatur|TX|White|Gray|no|1|personal
1GAZGPFG1K1166338|2019|Chevrolet|Express Passenger|3500 LT LWB|Great Price|$591 off avg. list price|22598|40669|Clearwater|FL|White|Gray|no|1|personal
3FAHP07Z17R277355|2007|Ford|Fusion|SE I4 FWD|Excellent Price|$486 off avg. list price|2500|139126|Mableton|GA|Gray|Black|2|2|personal
1C6RR7TT1KS596441|2019|Ram|1500 Classic|Big Horn Crew Cab 6'4" Box 4WD|Excellent Price||26991|37415|Houston|TX|Silver|Black|no|1|personal
5YFEPRAE7LP069133|2020|Toyota|Corolla|LE CVT|Excellent Price|$709 off avg. list price|13299|11215|Miami Gardens|FL|Red|Black|no|1|personal
5NPD84LF9KH430374|2019|Hyundai|Elantra|SEL 2.0L Automatic|Great Price|$297 off avg. list price|13185|30307|St. Augustine|FL|Silver|Gray|1|1|personal
KNMAT2MT3KP542652|2019|Nissan|Rogue|SV FWD|Great Price|$338 off avg. list price|17068|39535|Mission Hills|CA|White|Black|no|1|personal
1N4AL3APXFC267457|2015|Nissan|Altima|2.5 SV|Excellent Price|$816 off avg. list price|9494|86701|Gainesville|FL|White|Black|no|1|personal
5YFEPRAEXLP045554|2020|Toyota|Corolla|LE CVT|Great Price|$607 off avg. list price|15975|11070|Pembroke|MA|White|Black|no|1|personal
3FADP4BE0EM174089|2014|Ford|Fiesta|SE Sedan|Excellent Price|$1084 off avg. list price|6499|49366|La Follette|TN|Red|Black|no|2|personal
1HGCP3F84BA032746|2011|Honda|Accord|EX-L V6 Sedan Automatic|Excellent Price|$1139 off avg. list price|6595|197349|Chester|VA|White|Beige|no|2|fleet
3VWDP7AJ0DM362777|2013|Volkswagen|Jetta|SE Sedan Auto (PZEV)|||5495|84000|Rocklin|CA|Gray|Black|2|2|fleet
JTDEPRAE0LJ016617|2020|Toyota|Corolla|LE CVT|Great Price|$266 off avg. list price|15990|15279|Doral|FL|White|Unknown|no|1|personal
1GCSCREA0AZ278156|2010|Chevrolet|Silverado 1500|LS Extended Cab Standard Box 2WD|Excellent Price|$1272 off avg. list price|6000|167323|Coolidge|AZ|White|Gray|1|3|personal
5XXGT4L39KG278741|2019|Kia|Optima|LX|Great Price|$271 off avg. list price|13995|46932|Wallingford|CT|Silver|Black|no|1|personal
5XXGT4L30KG331293|2019|Kia|Optima|LX|Great Price|$404 off avg. list price|15450|25994|Tacoma|WA|White|Black|no|1|personal
4JGDF6EE4HA798172|2017|Mercedes-Benz|GLS|GLS 450 4MATIC|Excellent Price||48887|27606|The Woodlands|TX|Silver|Black|no|1|personal
2HGFC2F56HH525993|2017|Honda|Civic|LX Sedan CVT|Excellent Price|$1390 off avg. list price|12785|32398|Elmont|NY|Black|Black|no|1|fleet
1J8HG48P87C699533|2007|Jeep|Commander|Sport 4WD|Excellent Price|$957 off avg. list price|3988|199097|Oklahoma City|OK|Silver|Gray|no|2|fleet
KNMAT2MT8KP530299|2019|Nissan|Rogue|SV FWD|Excellent Price|$688 off avg. list price|16999|29467|Vero Beach|FL|White|Black|no|1|personal
3C6UR5DJ5KG514326|2019|Ram|2500|Big Horn Crew Cab 6'4" Box 4WD|Excellent Price|$2455 off avg. list price|42489|5099|Englewood|CO|White|Black|no|1|personal
JTEBU5JR1K5658547|2019|Toyota|4Runner|SR5 4WD|Great Price||32498|29430|Cedar Park|TX|Black|Unknown|no|1|personal
5NPD84LF1KH420678|2019|Hyundai|Elantra|SEL 2.0L Automatic|Great Price||13899|28493|Buda|TX|Gray|Gray|no|1|personal
1FAHP3FN1AW125709|2010|Ford|Focus|SE Sedan|Excellent Price|$784 off avg. list price|4500|101000|San Rafael|CA|Silver|Unknown|no|2|personal
5NPD84LF6KH405688|2019|Hyundai|Elantra|SEL 2.0L Automatic|Great Price|$324 off avg. list price|13499|25531|Indianapolis|IN|Black|Black|no|2|fleet
3C4PDDEG8KT784854|2019|Dodge|Journey|GT AWD|Great Price|$645 off avg. list price|19788|24955|Joplin|MO|White|Black|no|1|personal
5XXGT4L33KG357306|2019|Kia|Optima|LX|Great Price|$219 off avg. list price|17790|10251|Springfield|PA|Black|Black|no|1|personal
1FMJK2AT6KEA15736|2019|Ford|Expedition|Max Limited 4WD|Excellent Price|$3282 off avg. list price|41392|44722|Ocala|FL|Black|Black|no|1|personal
5XXGT4L35KG335839|2019|Kia|Optima|LX|Great Price|$391 off avg. list price|16689|13175|North Riverside|IL|Silver|Black|no|2|personal
3FAHP0KCXAR244204|2010|Ford|Fusion|Sport FWD|Excellent Price|$1697 off avg. list price|7980|121168|Spring Hill|TN|Silver|Black|1|3|personal
WDCTG4GB0JJ408589|2018|Mercedes-Benz|GLA|GLA 250 4MATIC|Excellent Price||24991|11439|Houston|TX|Black|Black|1|1|fleet
4JGDF6EE5HA881139|2017|Mercedes-Benz|GLS|GLS 450 4MATIC|Great Price|$2022 off avg. list price|49997|18875|Long Island City|NY|White|Black|no|1|personal
1GKS2GKC4KR365321|2019|GMC|Yukon|XL SLT 4WD|Great Price|$742 off avg. list price|44885|22249|Reno|NV|Black|Black|no|1|personal
3VWL17AJ2HM338967|2017|Volkswagen|Jetta|1.8T SEL Auto|||11351|88645|Ocala|FL|White|Black|no|1|personal
KNMAT2MT3KP529223|2019|Nissan|Rogue|SV FWD|Great Price|$230 off avg. list price|18300|28120|Bullhead City|AZ|White|Black|no|1|personal
3N1CE2CP9GL373525|2016|Nissan|Versa|Note 1.6 SV CVT|||6075|44186|St Petersburg|FL|Silver|Black|no|3|personal
2HGFB2F87FH509750|2015|Honda|Civic|EX Sedan CVT|Excellent Price|$867 off avg. list price|9977|99271|Lebanon|NH|Gray|Unknown|no|1|personal
1N4AL3AP1EC319069|2014|Nissan|Altima|2.5 SV|Excellent Price|$1148 off avg. list price|8900|81767|Vallejo|CA|White|Beige|no|2|personal
4T1B11HK0KU230369|2019|Toyota|Camry|LE Automatic|Excellent Price|$1014 off avg. list price|17599|29017|Centennial|CO|Black|Black|no|1|personal
55SWF4JB7HU229142|2017|Mercedes-Benz|C-Class|C 300 Sedan RWD|Excellent Price|$1391 off avg. list price|21900|39807|Fort Pierce|FL|Black|Black|no|1|personal
3N1AB6AP7BL718098|2011|Nissan|Sentra|2.0 S CVT|Excellent Price|$594 off avg. list price|3637|158628|Phoenix|AZ|White|Black|no|2|personal
JTEBU5JR7K5633233|2019|Toyota|4Runner|SR5 4WD|Great Price||30999|37835|Houston|TX|White|Black|no|1|personal
5N1DR2MN3KC628107|2019|Nissan|Pathfinder|SV FWD|Excellent Price|$1125 off avg. list price|21697|22643|Minneapolis|MN|White|Black|no|1|personal
1GKS2GKC2KR318191|2019|GMC|Yukon|XL SLT 4WD|Great Price||40300|40003|Boerne|TX|Black|Black|no|1|personal
JTEZU5JR1K5197154|2019|Toyota|4Runner|SR5 RWD|Excellent Price|$1542 off avg. list price|26980|42206|Metairie|LA|Black|Unknown|no|1|personal
3N1AB7AP5KL625831|2019|Nissan|Sentra|SV CVT|Excellent Price|$951 off avg. list price|11499|29822|Phoenix|AZ|Black|Black|no|1|fleet
3KPFL4A70JE166323|2018|Kia|Forte|LX Sedan Automatic|Excellent Price|$1266 off avg. list price|10358|45367|Glendale|AZ|White|Black|no|2|fleet
5NPD84LFXKH435230|2019|Hyundai|Elantra|SEL 2.0L Automatic|Great Price|$451 off avg. list price|13361|26857|Peoria|AZ|Gray|Gray|no|1|personal
3N1AB7APXKL622388|2019|Nissan|Sentra|SV CVT|Great Price|$489 off avg. list price|12795|31693|Chandler|AZ|Gray|Black|no|1|personal
5N1DR2MN2KC610780|2019|Nissan|Pathfinder|SL FWD|Excellent Price||23430|34672|Rockwall|TX|White|Black|no|1|personal
2C4RDGCG7KR521013|2019|Dodge|Grand Caravan|SXT|Great Price|$583 off avg. list price|15566|45556|Fredericksburg|VA|White|Black|no|1|personal
4JGDA5HB7HA964307|2017|Mercedes-Benz|GLE|GLE 350 4MATIC SUV|Great Price|$1249 off avg. list price|32995|37768|Portland|OR|White|Black|no|1|personal
3FADP4EJ7KM113262|2019|Ford|Fiesta|SE Hatchback|Excellent Price|$698 off avg. list price|9693|27557|Cincinnati|OH|Black|Unknown|1|1|fleet
5NPD84LF4KH414079|2019|Hyundai|Elantra|SEL 2.0L Automatic|Great Price|$418 off avg. list price|14227|37652|Salisbury|MD|Silver|Gray|no|1|personal
1HGCR2F37HA103861|2017|Honda|Accord|LX Sedan CVT|Excellent Price|$944 off avg. list price|14836|54496|Charlotte|NC|Gray|Black|no|1|personal
1FTNE2EL4BDB09787|2011|Ford|Econoline Cargo Van|E-250 Commercial|||10995|57502|National City|CA|White|Gray|no|2|personal
1N4BL4CV6KC184771|2019|Nissan|Altima|SR FWD|Excellent Price|$918 off avg. list price|16995|35790|Chandler|AZ|White|Black|no||personal
19XFC2F53HE015529|2017|Honda|Civic|LX Sedan CVT|Excellent Price|$823 off avg. list price|14591|28929|Jacksonville|FL|Silver|Unknown|no|2|personal
3FAHP07119R188270|2009|Ford|Fusion|SE 3.0 FWD|Excellent Price||3500|142218|San Antonio|TX|Silver|Beige|2|4|fleet
3FA6P0HD9KR178933|2019|Ford|Fusion|SE FWD|Excellent Price|$1632 off avg. list price|17290|96|Ukiah|CA|Black|Black|no|1|personal
1G1ZD5STXLF074214|2020|Chevrolet|Malibu|LT|Great Price|$496 off avg. list price|21623|988|Memphis|TN|Silver|Black|1|1|personal
2GNALCEK4G6318641|2016|Chevrolet|Equinox|LT FWD|||13563|12509|Kaktovik|AK|Silver|Black|no|2|fleet
1G1ZD5ST9LF091134|2020|Chevrolet|Malibu|LT|Great Price|$277 off avg. list price|22476|4500|Garner|NC|Black|Black|no|1|personal
2T3WFREV9FW185073|2015|Toyota|RAV4|XLE FWD|Excellent Price|$1636 off avg. list price|13995|64440|Spokane|WA|Silver|Gray|no|2|personal
1N4AL3AP1FC287094|2015|Nissan|Altima|2.5 S|Excellent Price|$1138 off avg. list price|6999|100042|Chicago|IL|Red|Gray|no|2|fleet
2T2BZMCA6HC077298|2017|Lexus|RX|RX 350 AWD|Excellent Price||29995|15104|Houston|TX|Black|Black|1|1|personal
1GAZGPFG1K1235349|2019|Chevrolet|Express Passenger|3500 LT LWB|Great Price|$759 off avg. list price|24014|7337|Scappoose|OR|White|Gray|no|1|fleet
1FTNE24L09DA75617|2009|Ford|Econoline Cargo Van|E-250 Commercial|||7995|93393|National City|CA|White|Gray|no|2|personal
1GNSKHKC7KR213168|2019|Chevrolet|Suburban|LT 4WD|Great Price||35495|55276|Killeen|TX|Silver|Black|no|1|personal
3FA6P0LU0KR241683|2019|Ford|Fusion|Hybrid SE FWD|Great Price|$463 off avg. list price|17000|12413|Lincoln|NE|White|Unknown|no|1|personal
4JGDA5JB0HA955457|2017|Mercedes-Benz|GLE|GLE 350 SUV RWD|Excellent Price|$2261 off avg. list price|26990|40125|Kennesaw|GA|Black|Unknown|1|1|personal
WDBSK75F46F109414|2006|Mercedes-Benz|SL|SL 500 Roadster|||9995|73731|Wilmington|NC|Gray|Gray|no|4|fleet
19XFB2F52DE220093|2013|Honda|Civic|LX Sedan Automatic|||6981|110625|Moreno Valley|CA|Brown|Unknown|no|1|personal
4T1B11HK5KU771529|2019|Toyota|Camry|LE Automatic|Excellent Price||17985|21966|Dallas|TX|White|Black|no|1|personal
KMHDH4AE4DU916198|2013|Hyundai|Elantra|GLS Sedan Automatic|Excellent Price|$548 off avg. list price|5055|143820|CLEARWATER|FL|Black|Beige|no|2|personal
KNDJN2A22K7695691|2019|Kia|Soul|Base Manual|Excellent Price||8400|62259|Houston|TX|Black|Black|no|2|personal
2T1BU40E79C146656|2009|Toyota|Corolla|LE Automatic|Excellent Price|$680 off avg. list price|4981|156759|Ocala|FL|Blue|Unknown|no|2|personal
3FA6P0LUXKR220968|2019|Ford|Fusion|Hybrid SE FWD|Excellent Price|$760 off avg. list price|15000|26858|Mattoon|IL|White|Gray|no|1|personal
1GAZGPFG6K1271697|2019|Chevrolet|Express Passenger|3500 LT LWB|Great Price|$447 off avg. list price|24000|18854|Rockingham|NC|White|Gray|no|1|personal
3FA6P0LU6KR225990|2019|Ford|Fusion|Hybrid SE FWD|Great Price|$438 off avg. list price|17175|26768|Waukee|IA|Blue|Gray|no||personal
3FA6P0LU8KR206664|2019|Ford|Fusion|Hybrid SE FWD|Excellent Price|$745 off avg. list price|16995|18601|Omaha|NE|Gray|Gray|no|1|personal
2T2ZZMCA2HC065616|2017|Lexus|RX|RX 350 FWD|Excellent Price||29999|50336|Plano|TX|Black|Black|no|1|personal
19XFB5F56DE000117|2013|Honda|Civic|CNG Sedan Automatic|Excellent Price|$1024 off avg. list price|8995|93696|National City|CA|White|Beige|no|1|personal
4T1B11HK3KU773540|2019|Toyota|Camry|LE Automatic|Excellent Price||16998|30572|Houston|TX|Black|Gray|no|1|fleet
2C4RDGCG4KR514116|2019|Dodge|Grand Caravan|SXT|Excellent Price|$806 off avg. list price|13994|45659|Wesley Chapel|FL|Gray|Black|no|1|personal
3FA6P0LU4KR106271|2019|Ford|Fusion|Hybrid SE FWD|Great Price|$433 off avg. list price|15895|45220|Casa Grande|AZ|Silver|Gray|no|1|personal
KNMAT2MT9HP532488|2017|Nissan|Rogue|S FWD|Excellent Price|$1727 off avg. list price|9900|79346|Old Bridge|NJ|Blue|Black|no|3|fleet
1GC1KXCG8BF168288|2011|Chevrolet|Silverado 2500HD|LT Crew Cab Standard Box 4WD|||15000|183254|Brookings|SD|White|Black|no|1|personal
1GAZGPFG7K1141444|2019|Chevrolet|Express Passenger|3500 LT LWB|Excellent Price|$983 off avg. list price|21687|38428|Colorado Springs|CO|White|Gray|no|1|personal
3FADP4BJ0EM145432|2014|Ford|Fiesta|SE Sedan|Excellent Price|$1131 off avg. list price|4995|91258|Phoenix|AZ|Red|Gray|1|1|personal
2T2ZZMCA1HC054493|2017|Lexus|RX|RX 350 FWD|Excellent Price|$1974 off avg. list price|28888|28593|Sunnivale|CA|Gray|Black|no|1|fleet
KM8J2CA4XKU952237|2019|Hyundai|Tucson|SE AWD|Excellent Price|$1090 off avg. list price|14881|20705|Maple Shade|NJ|White|Gray|no|1|personal
4JGDF6EE1HA812321|2017|Mercedes-Benz|GLS|GLS 450 4MATIC|Excellent Price|$2493 off avg. list price|45999|32009|El Dorado Hills|CA|White|Black|no|1|personal
3N1AB7AP1KL603776|2019|Nissan|Sentra|SV CVT|Great Price|$301 off avg. list price|13487|33378|North Nampa|ID|Silver|Black|no|1|personal
2T2BZMCA4HC056739|2017|Lexus|RX|RX 350 AWD|Excellent Price|$2772 off avg. list price|29920|21377|Lawrenceville|GA|Gray|Black|no|2|personal
KNDJN2A28J7558656|2018|Kia|Soul|Base Automatic|Excellent Price|$1874 off avg. list price|9950|35043|Phoenix|AZ|Gray|Gray|1|1|personal
2C4RDGCG9KR564235|2019|Dodge|Grand Caravan|SXT|Great Price|$342 off avg. list price|17378|46192|Alcoa|TN|Gray|Black|no|1|personal
2HGFC2F52HH526266|2017|Honda|Civic|LX Sedan CVT|Excellent Price|$811 off avg. list price|14990|51964|Tacoma|WA|Silver|Unknown|no|2|fleet
4T1B11HK1KU720092|2019|Toyota|Camry|L Automatic|Excellent Price|$976 off avg. list price|16600|43082|Pikeville|KY|Gray|Gray|no|1|fleet
5J6RE3H7XBL019002|2011|Honda|CR-V|EX-L FWD|Excellent Price|$1450 off avg. list price|6995|142843|Lebanon|TN|White|Gray|no|1|personal
2HNYD2H6XBH538869|2011|Acura|MDX|with Technology Package|Excellent Price|$1928 off avg. list price|10972|161250|Fort Collins|CO|Gray|Black|no|2|personal
KNDJP3A54K7689689|2019|Kia|Soul|+ Automatic|Great Price|$279 off avg. list price|14995|29110|Louisville|TN|Red|Black|no|1|personal
1GNSKHKC2KR391537|2019|Chevrolet|Suburban|LT 4WD|Great Price|$1035 off avg. list price|40990|32850|Albuquerque|NM|Silver|Black|no|1|personal
3FA6P0D99KR225802|2019|Ford|Fusion|Titanium AWD|Great Price|$535 off avg. list price|19000|32716|Pikeville|KY|White|Black|no|1|personal
1GCRKSE72DZ304046|2013|Chevrolet|Silverado 1500|LT Extended Cab Standard Box 4WD|||12600|138529|Duncan|OK|White|Black|no|2|fleet
2T2ZZMCA1HC063890|2017|Lexus|RX|RX 350 FWD|Excellent Price||29987|31651|San Antonio|TX|White|Black|no|1|personal
2C4RDGCGXKR544754|2019|Dodge|Grand Caravan|SXT|Great Price|$352 off avg. list price|16700|39620|Chesapeake|VA|Black|Black|no|1|personal
4T1BF1FK2EU425057|2014|Toyota|Camry|2014 L I4 Automatic|Excellent Price|$1424 off avg. list price|10798|115330|Bossier City|LA|Silver|Unknown|1|3|fleet
KNDJP3A50K7002174|2019|Kia|Soul|+ Automatic|Excellent Price|$776 off avg. list price|12199|19885|Phoenix|AZ|Silver|Black|no|1|fleet
KNMAT2MT2KP505222|2019|Nissan|Rogue|SV FWD|Great Price|$589 off avg. list price|16890|41873|Jefferson City|MO|Gray|Black|1|1|personal
1FAHP3FN6AW136446|2010|Ford|Focus|SE Sedan|Excellent Price|$513 off avg. list price|2681|190455|Columbus|OH|Red|Gray|1|1|personal
1HGCR2F33HA264756|2017|Honda|Accord|LX Sedan CVT|Great Price|$587 off avg. list price|15879|35448|Columbia|MO|Black|Black|no|1|personal
2C4RDGCG1KR619955|2019|Dodge|Grand Caravan|SXT|Great Price|$508 off avg. list price|16000|44338|Ashland|VA|Black|Black|no|1|personal
1HGCR2F78HA087849|2017|Honda|Accord|EX Sedan CVT|Excellent Price|$1023 off avg. list price|13994|62367|Fort Pierce|FL|Black|Black|no|2|personal
1N4AL3AP4FC251478|2015|Nissan|Altima|2.5 S|Excellent Price|$706 off avg. list price|9500|70392|Ashland|VA|White|Beige|no|2|personal
5N1AT2ML0FC836681|2015|Nissan|Rogue|SV FWD|||9999|54981|Phoenix|AZ|Gray|Black|no|1|personal
1C3AN65LX5X043243|2005|Chrysler|Crossfire|Limited Roadster|||6987|80626|Sacremento|CA|Black|Gray|no|4|fleet
3N1AB7AP7KY285116|2019|Nissan|Sentra|SV CVT|Great Price|$268 off avg. list price|12900|22027|Fredericksburg|VA|White|Black|no|1|fleet
