vin,year,make,model,trim,pricecategory,price,mileage,city,state,colorexterior,colorinterior,accidenthist,owner,usage,discount,cartype,ReliabilityRank,CostOfLivingRank,CostOfLivingIndex,TransportationIndex,BrandPercentSales,BrandAvgDaysToTurn,CarClass,ReviewScore,AvgMPG
JN8AZ1MW2CW225640,2012,NISSAN,MURANO,SL AWD,EXCELLENT PRICE,8500,137379,MURFREESBORO,TN,BLACK,BLACK,1,2,PERSONAL,Y,SUV,16.0,11,90.0,87.9,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE SUVS,7.8,24.0
1N4BL4EV5KC183544,2019,NISSAN,ALTIMA,SL FWD,GREAT PRICE,19495,37764,FAYETTEVILLE,AR,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,5,88.2,89.8,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
KM8J33A29HU293734,2017,HYUNDAI,TUCSON,LIMITED FWD,EXCELLENT PRICE,18900,33776,FAIRFAX,VA,WHITE,BEIGE,0,1,PERSONAL,Y,SUV,13.0,31,101.4,93.8,4.156328806440607,79.07692307692308,AFFORDABLE COMPACT SUVS,7.9,26.5
5NMS2CAD7KH107281,2019,HYUNDAI,SANTA FE,SE 2.4L AWD,GREAT PRICE,19995,25331,LONG BEACH,CA,SILVER,BLACK,0,1,PERSONAL,Y,SUV,13.0,49,142.7,133.0,4.156328806440607,79.07692307692308,AFFORDABLE MIDSIZE SUVS,8.5,25.5
1G11Z5SA4KU137279,2019,CHEVROLET,IMPALA,LT WITH 1LT,GREAT PRICE,18950,19245,CANYON,TX,SILVER,BLACK,1,1,FLEET,N,SEDAN,9.0,14,91.7,91.1,11.692583720044867,78.23076923076923,AFFORDABLE LARGE CARS,8.2,25.5
19XFB2F57EE201220,2014,HONDA,CIVIC,LX SEDAN CVT,EXCELLENT PRICE,7999,117053,RALEIGH,NC,WHITE,UNKNOWN,0,3,FLEET,Y,SEDAN,18.0,22,95.5,93.6,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
1GKFK16387J233127,2007,GMC,YUKON,XL 1500 SLT 4WD,EXCELLENT PRICE,5999,190000,TULSA,OK,WHITE,BEIGE,0,4,PERSONAL,Y,SUV,28.0,3,86.7,93.0,3.3940162460390058,72.07692307692308,AFFORDABLE LARGE SUVS,6.5,18.5
1GCRYDED7LZ167944,2020,CHEVROLET,SILVERADO 1500,LT DOUBLE CAB STANDARD BED 4WD,GREAT PRICE,33995,7731,MONROE,NC,WHITE,BLACK,0,1,PERSONAL,Y,PICKUP,9.0,22,95.5,93.6,11.692583720044867,78.23076923076923,FULL SIZE TRUCKS,8.4,21.5
5FNRL5H30HB010180,2017,HONDA,ODYSSEY,SE,EXCELLENT PRICE,18299,49128,TRACY,CA,GRAY,UNKNOWN,0,1,PERSONAL,Y,VAN/MINIVAN,18.0,49,142.7,133.0,8.336902292535045,48.69230769230769,MINIVANS,8.4,23.5
3VW267AJ8GM339536,2016,VOLKSWAGEN,JETTA,1.4T S AUTO,EXCELLENT PRICE,7988,78632,DULUTH,GA,WHITE,BLACK,1,2,FLEET,Y,SEDAN,6.0,10,90.0,96.4,2.2234046752368357,58.76923076923077,AFFORDABLE SMALL CARS,7.7,35.0
5NPD84LF7JH341207,2018,HYUNDAI,ELANTRA,SEL 2.0L SEDAN AUTOMATIC,EXCELLENT PRICE,12499,23007,POST FALLS,ID,WHITE,BLACK,0,1,PERSONAL,Y,HATCHBACK,13.0,20,94.3,101.3,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.1,31.0
5TDJZRFH2HS372167,2017,TOYOTA,HIGHLANDER,XLE V6 AWD,GREAT PRICE,26999,41575,LAWRENCEBURG,KY,BLACK,BLACK,0,1,PERSONAL,Y,SUV,5.0,19,94.2,94.5,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE SUVS,7.9,22.0
1FMCU9EG8CKC05159,2012,FORD,ESCAPE,LIMITED 4WD,EXCELLENT PRICE,9300,74476,BROOKFIELD,WI,BLACK,BLACK,0,2,FLEET,Y,SUV,10.0,24,95.7,96.9,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
5FNRL6H9XJB025852,2018,HONDA,ODYSSEY,ELITE,EXCELLENT PRICE,24785,109988,RICHLAND,WA,WHITE,BROWN,0,1,PERSONAL,Y,VAN/MINIVAN,18.0,39,112.2,118.6,8.336902292535045,48.69230769230769,MINIVANS,8.4,23.5
3N1CN7AP0KL855860,2019,NISSAN,VERSA,SV SEDAN CVT,GREAT PRICE,11995,24894,LAURINBURG,NC,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,22,95.5,93.6,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,6.9,35.0
KNMAT2MT4KP511426,2019,NISSAN,ROGUE,SV FWD,FAIR PRICE,18860,30929,HINESVILLE,GA,WHITE,BLACK,0,1,PERSONAL,N,SUV,16.0,10,90.0,96.4,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
JTHKD5BH9F2231133,2015,LEXUS,CT,CT 200H,EXCELLENT PRICE,10450,105749,PITTSBURG,CA,BLACK,BLACK,0,2,PERSONAL,Y,HATCHBACK,2.0,49,142.7,133.0,1.6699578894174951,54.30769230769231,,,
JTDEPRAE2LJ002329,2020,TOYOTA,COROLLA,LE CVT,FAIR PRICE,16705,14570,LUGOFF,SC,WHITE,UNKNOWN,0,0,PERSONAL,Y,HATCHBACK,5.0,23,95.5,92.9,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
5N1AT2MT4KC805525,2019,NISSAN,ROGUE,SV FWD,FAIR PRICE,21500,14550,TULSA,OK,RED,BLACK,0,1,PERSONAL,Y,SUV,16.0,3,86.7,93.0,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
1G1ZD5STXJF146509,2018,CHEVROLET,MALIBU,LT WITH 1LT,EXCELLENT PRICE,13275,42895,ENUMCLAW,WA,SILVER,GRAY,0,1,PERSONAL,Y,SEDAN,9.0,39,112.2,118.6,11.692583720044867,78.23076923076923,AFFORDABLE MIDSIZE CARS,7.8,32.5
19XFC2F56HE001785,2017,HONDA,CIVIC,LX SEDAN CVT,GREAT PRICE,14148,30346,MIAMI LAKES,FL,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,18.0,27,99.2,98.7,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
1G1AK15F277277955,2007,CHEVROLET,COBALT,LS COUPE,EXCELLENT PRICE,2999,92384,GRAND RAPIDS,MN,BLUE,GRAY,0,2,PERSONAL,Y,SEDAN,9.0,30,101.2,100.4,11.692583720044867,78.23076923076923,,,
3N1AB7AP6HL636832,2017,NISSAN,SENTRA,SV CVT,EXCELLENT PRICE,9998,57351,YONKERS,NY,SILVER,UNKNOWN,0,2,FLEET,Y,SEDAN,16.0,50,155.9,110.8,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
1N4AL3AP1HC269746,2017,NISSAN,ALTIMA,2.5 SV,EXCELLENT PRICE,11844,55365,HOMOSASSA,FL,BLUE,BLACK,0,2,PERSONAL,Y,SEDAN,16.0,27,99.2,98.7,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
4T1B11HKXKU698111,2019,TOYOTA,CAMRY,SE AUTOMATIC,GREAT PRICE,20299,36326,LAWRENCE,KS,SILVER,BLACK,0,1,PERSONAL,Y,SEDAN,5.0,2,86.5,94.7,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
KNAFX4A66F5394354,2015,KIA,FORTE,LX SEDAN AUTOMATIC,EXCELLENT PRICE,6399,108995,LITTLETON,CO,GRAY,GRAY,1,4,FLEET,Y,SEDAN,14.0,33,103.2,105.8,3.9890632445645786,73.38461538461539,AFFORDABLE SMALL CARS,8.4,36.0
55SWF4KB8HU180368,2017,MERCEDES-BENZ,CCLASS,C 300 4MATIC SEDAN,EXCELLENT PRICE,23995,36495,WILLOWBROOK,IL,BLACK,BLACK,0,2,PERSONAL,Y,SEDAN,22.0,9,89.7,104.8,2.208680273976825,57.92307692307692,,,
3N1AB7AP2GY277027,2016,NISSAN,SENTRA,SV CVT,EXCELLENT PRICE,7999,92275,MURFREESBORO,TN,SILVER,UNKNOWN,0,2,PERSONAL,Y,SEDAN,16.0,11,90.0,87.9,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
5N1AN0NW2CC505748,2012,NISSAN,XTERRA,S 4WD AUTO,EXCELLENT PRICE,9450,126819,WATERBURY,CT,WHITE,GRAY,0,2,PERSONAL,Y,SUV,16.0,44,124.2,112.5,6.28802759768661,76.23076923076923,,,
3N1CN7APXKL817231,2019,NISSAN,VERSA,SV SEDAN CVT,EXCELLENT PRICE,10395,15319,SAN DIEGO,CA,WHITE,BLACK,1,1,PERSONAL,Y,SEDAN,16.0,49,142.7,133.0,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,6.9,35.0
3VWC57BUXKM143946,2019,VOLKSWAGEN,JETTA,SÂ AUTOMATIC,EXCELLENT PRICE,12998,39629,PENSACOLA,FL,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,6.0,27,99.2,98.7,2.2234046752368357,58.76923076923077,AFFORDABLE SMALL CARS,7.7,35.0
2C4RDGCG3KR608133,2019,DODGE,GRAND CARAVAN,SXT,FAIR PRICE,18996,34089,DE SOTO,MO,SILVER,BLACK,0,1,FLEET,Y,VAN/MINIVAN,25.0,6,88.3,91.9,2.126715603110482,98.53846153846153,MINIVANS,6.8,21.0
3N1CN7AP7KL813735,2019,NISSAN,VERSA,SV SEDAN CVT,EXCELLENT PRICE,10184,41566,ATHENS,GA,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,10,90.0,96.4,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,6.9,35.0
3KPC24A34KE076595,2019,HYUNDAI,ACCENT,SE AUTOMATIC,GREAT PRICE,12725,18522,LEES SUMMIT,MO,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,13.0,6,88.3,91.9,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.3,33.0
KNMAT2MT6KP543357,2019,NISSAN,ROGUE,SV FWD,FAIR PRICE,18245,32464,MEMPHIS,TN,WHITE,BLACK,0,1,PERSONAL,N,SUV,16.0,11,90.0,87.9,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
1FATP8EM8F5419251,2015,FORD,MUSTANG,V6 CONVERTIBLE,NAN,8990,152568,CORONA,CA,UNKNOWN,UNKNOWN,0,3,PERSONAL,N,COUPE,10.0,49,142.7,133.0,13.832688602095642,71.61538461538461,AFFORDABLE SPORTS CARS,8.3,26.0
1C4HJXDN2KW591625,2019,JEEP,WRANGLER,UNLIMITED SPORT S,FAIR PRICE,34519,14905,FORT SMITH,AR,RED,BLACK,0,1,PERSONAL,Y,SUV,26.0,5,88.2,89.8,5.534839958792396,74.23076923076923,AFFORDABLE COMPACT SUVS,7.1,21.0
4T1B11HK4KU218581,2019,TOYOTA,CAMRY,LE AUTOMATIC,GREAT PRICE,16777,39613,KENNESAW,GA,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,5.0,10,90.0,96.4,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
YV4940DLXD2448172,2013,VOLVO,XC60,3.2L PLATINUM PZEV FWD,EXCELLENT PRICE,11500,92658,SCOTTSDALE,AZ,WHITE,UNKNOWN,0,2,PERSONAL,Y,SUV,29.0,29,100.1,105.6,0.6631075808160745,82.53846153846153,LUXURY COMPACT SUVS,7.9,25.5
1HGCG16572A037966,2002,HONDA,ACCORD,EX V6 WITH LEATHER SEDAN AUTOMATIC,EXCELLENT PRICE,2596,174000,SALT LAKE CITY,UT,SILVER,UNKNOWN,0,3,PERSONAL,Y,SEDAN,18.0,26,96.9,105.3,8.336902292535045,48.69230769230769,AFFORDABLE MIDSIZE CARS,8.1,34.0
1C4PJLDBXFW684487,2015,JEEP,CHEROKEE,LIMITED FWD,EXCELLENT PRICE,13800,44289,SILVER SPRING,MD,WHITE,BLUE,1,1,PERSONAL,Y,SUV,26.0,45,128.0,102.1,5.534839958792396,74.23076923076923,AFFORDABLE COMPACT SUVS,7.3,26.5
KNDJN2A20G7864971,2016,KIA,SOUL,BASE AUTOMATIC,EXCELLENT PRICE,7587,83421,TAMPA,FL,SILVER,BLACK,0,1,PERSONAL,Y,WAGON,14.0,27,99.2,98.7,3.9890632445645786,73.38461538461539,AFFORDABLE SMALL CARS,8.5,28.5
WDDWJ4JB2HF460533,2017,MERCEDES-BENZ,CCLASS,C 300 COUPE RWD,EXCELLENT PRICE,25399,22159,TAMPA,FL,WHITE,BLACK,1,1,PERSONAL,Y,SEDAN,22.0,27,99.2,98.7,2.208680273976825,57.92307692307692,,,
2T1BU4EE2CC914530,2012,TOYOTA,COROLLA,LE AUTOMATIC,EXCELLENT PRICE,7441,77405,SARASOTA,FL,SILVER,GRAY,0,1,PERSONAL,Y,HATCHBACK,5.0,27,99.2,98.7,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
2T3F1RFV4KW027070,2019,TOYOTA,RAV4,LE AWD,GREAT PRICE,21597,45382,OAKBROOK,IL,GRAY,UNKNOWN,0,1,PERSONAL,Y,SUV,5.0,9,89.7,104.8,12.1872269830779,43.23076923076923,AFFORDABLE COMPACT SUVS,7.9,30.5
3N1AB7APXKY288981,2019,NISSAN,SENTRA,SV CVT,GREAT PRICE,12000,35424,PHOENIX,AZ,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,29,100.1,105.6,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
SHHFK7H91HU412701,2017,HONDA,CIVIC,SPORT TOURING HATCHBACK CVT,EXCELLENT PRICE,18581,24743,MAPLE SHADE,NJ,SILVER,UNKNOWN,1,1,PERSONAL,Y,SEDAN,18.0,43,122.4,108.7,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
1G2ZG57B694195569,2009,PONTIAC,G6,4DR SEDAN W/1SA (ALT),NAN,5200,98173,CHESAPEAKE,VA,UNKNOWN,GRAY,0,4,PERSONAL,N,SEDAN,,31,101.4,93.8,,,,,
3FA6P0LU1KR199931,2019,FORD,FUSION,HYBRID SE FWD,GREAT PRICE,14899,18048,NORCO,CA,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,10.0,49,142.7,133.0,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
3C6UR5DJ7KG720926,2019,RAM,2500,"BIG HORN CREW CAB 6'4"" BOX 4WD",GREAT PRICE,39273,5250,PHOENIX,AZ,BLACK,BLACK,0,1,PERSONAL,Y,PICKUP,19.0,29,100.1,105.6,4.144945910843808,98.15384615384616,,,
3C6UR5DJ2KG698527,2019,RAM,2500,"BIG HORN CREW CAB 6'4"" BOX 4WD",GREAT PRICE,39500,5253,PHOENIX,AZ,BLACK,BLACK,0,2,PERSONAL,Y,PICKUP,19.0,29,100.1,105.6,4.144945910843808,98.15384615384616,,,
KNMAT2MT3KP523292,2019,NISSAN,ROGUE,SV FWD,GREAT PRICE,17367,28549,DALLAS,TX,WHITE,BLACK,0,1,PERSONAL,N,SUV,16.0,14,91.7,91.1,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
KM8J23A42HU441808,2017,HYUNDAI,TUCSON,SE FWD,GREAT PRICE,15990,20298,BLUE MOUND,TX,SILVER,GRAY,0,1,PERSONAL,N,SUV,13.0,14,91.7,91.1,4.156328806440607,79.07692307692308,AFFORDABLE COMPACT SUVS,7.9,26.5
JN1AZ0CP6CT026238,2012,NISSAN,LEAF,SL,EXCELLENT PRICE,8590,57124,BLUE MOUND,TX,SILVER,GRAY,0,2,PERSONAL,N,HATCHBACK,16.0,14,91.7,91.1,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.7,111.5
55SWF4JB4HU225064,2017,MERCEDES-BENZ,CCLASS,C 300 SEDAN RWD,EXCELLENT PRICE,24796,10053,CARROLLTON,TX,WHITE,BLACK,1,1,PERSONAL,N,SEDAN,22.0,14,91.7,91.1,2.208680273976825,57.92307692307692,,,
1GCRYDED1LZ200260,2020,CHEVROLET,SILVERADO 1500,LT DOUBLE CAB STANDARD BED 4WD,GREAT PRICE,35998,7065,SALISBURY,MD,BLACK,BLACK,0,1,PERSONAL,Y,PICKUP,9.0,45,128.0,102.1,11.692583720044867,78.23076923076923,FULL SIZE TRUCKS,8.4,21.5
WVGBV7AX9GW571262,2016,VOLKSWAGEN,TIGUAN,S 4MOTION AUTO,EXCELLENT PRICE,14500,32486,BALTIMORE,MD,GRAY,BLACK,0,1,FLEET,Y,SUV,6.0,45,128.0,102.1,2.2234046752368357,58.76923076923077,AFFORDABLE COMPACT SUVS,8.1,25.5
19XFC2F57HE225213,2017,HONDA,CIVIC,LX SEDAN CVT,GREAT PRICE,14887,20603,PATCHOGUE,NY,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,18.0,50,155.9,110.8,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
5YFEPRAE9LP025523,2020,TOYOTA,COROLLA,LE CVT,GREAT PRICE,15644,26211,MT. PLEASANT,TX,RED,BEIGE,0,1,PERSONAL,N,HATCHBACK,5.0,14,91.7,91.1,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
1N4BL4DVXKC142117,2019,NISSAN,ALTIMA,SV FWD,GREAT PRICE,19800,10254,CORNELIUS,NC,RED,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,22,95.5,93.6,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
5YFS4RCE1LP026268,2020,TOYOTA,COROLLA,SE CVT,EXCELLENT PRICE,17700,14125,BRANDON,MS,GRAY,BLACK,0,1,PERSONAL,Y,HATCHBACK,5.0,1,84.7,89.5,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
3GCPCRECXEG154456,2014,CHEVROLET,SILVERADO 1500,LT WITH 1LT CREW CAB SHORT BOX 2WD,EXCELLENT PRICE,16999,124977,DALLAS,TX,WHITE,BROWN,1,2,PERSONAL,N,PICKUP,9.0,14,91.7,91.1,11.692583720044867,78.23076923076923,FULL SIZE TRUCKS,8.4,21.5
5XXGT4L35KG292037,2019,KIA,OPTIMA,S,EXCELLENT PRICE,17000,16043,MOBILE,AL,GRAY,BLACK,0,1,PERSONAL,Y,SEDAN,14.0,8,89.6,93.2,3.9890632445645786,73.38461538461539,AFFORDABLE MIDSIZE CARS,8.4,28.5
1C4RJEBG1KC556198,2019,JEEP,GRAND CHEROKEE,LIMITED RWD,GREAT PRICE,29938,13793,BEAUMONT,TX,WHITE,BLACK,0,1,PERSONAL,N,SUV,26.0,14,91.7,91.1,5.534839958792396,74.23076923076923,AFFORDABLE MIDSIZE SUVS,8.1,22.5
1D7HA16K18J202775,2008,DODGE,RAM 1500,ST REGULAR CAB REGULAR BED 2WD,EXCELLENT PRICE,4960,233015,COLUMBIA,TN,SILVER,GRAY,0,3,PERSONAL,Y,PICKUP,25.0,11,90.0,87.9,2.126715603110482,98.53846153846153,,,
5NMSH13E19H310752,2009,HYUNDAI,SANTA FE,LIMITED FWD AUTOMATIC,NAN,3795,191070,ROUND ROCK,TX,GREEN,UNKNOWN,0,1,PERSONAL,N,SUV,13.0,14,91.7,91.1,4.156328806440607,79.07692307692308,AFFORDABLE MIDSIZE SUVS,8.5,25.5
3FA6P0LU0KR121429,2019,FORD,FUSION,HYBRID SE FWD,EXCELLENT PRICE,13497,36458,HOLIDAY,FL,GOLD,GRAY,0,1,PERSONAL,Y,SEDAN,10.0,27,99.2,98.7,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
2HGFC3A50HH752545,2017,HONDA,CIVIC,SI COUPE MANUAL,EXCELLENT PRICE,19428,13700,RIVERHEAD,NY,GRAY,BLACK,0,1,PERSONAL,Y,SEDAN,18.0,50,155.9,110.8,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
3FA6P0CD9KR181936,2019,FORD,FUSION,SEL FWD,GREAT PRICE,16353,37411,WICHITA FALLS,TX,BLUE,BLACK,0,1,PERSONAL,N,SEDAN,10.0,14,91.7,91.1,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
4T1B11HK2KU184687,2019,TOYOTA,CAMRY,L AUTOMATIC,EXCELLENT PRICE,16688,51072,TORRANCE,CA,WHITE,GRAY,1,1,PERSONAL,Y,SEDAN,5.0,49,142.7,133.0,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
JM3KFADL1H0227623,2017,MAZDA,CX5,GRAND TOURING FWD,GREAT PRICE,20980,36503,LONGWOOD,FL,GRAY,BLACK,0,1,PERSONAL,Y,SUV,11.0,27,99.2,98.7,1.929191497070014,60.07692307692308,,,
2C4RDGCG1KR582051,2019,DODGE,GRAND CARAVAN,SXT,EXCELLENT PRICE,13987,38574,SCOTTSDALE,AZ,SILVER,BLACK,0,1,PERSONAL,Y,VAN/MINIVAN,25.0,29,100.1,105.6,2.126715603110482,98.53846153846153,MINIVANS,6.8,21.0
1C4HJXDG7KW526755,2019,JEEP,WRANGLER,UNLIMITED SPORT S,GREAT PRICE,34500,25079,MESA,AZ,WHITE,BLACK,0,1,PERSONAL,Y,SUV,26.0,29,100.1,105.6,5.534839958792396,74.23076923076923,AFFORDABLE COMPACT SUVS,7.1,21.0
1C6RR7WTXES253630,2014,RAM,1500,"LONGHORN CREW CAB 6'4"" BOX 4WD",EXCELLENT PRICE,22999,90758,FOND DU LAC,WI,BLACK,BEIGE,0,2,PERSONAL,Y,PICKUP,19.0,24,95.7,96.9,4.144945910843808,98.15384615384616,FULL SIZE TRUCKS,8.7,22.5
3VWL17AJ2HM338967,2017,VOLKSWAGEN,JETTA,1.8T SEL AUTO,EXCELLENT PRICE,11351,88645,OCALA,FL,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,6.0,27,99.2,98.7,2.2234046752368357,58.76923076923077,AFFORDABLE SMALL CARS,7.7,35.0
55SWF4KB3HU213809,2017,MERCEDES-BENZ,CCLASS,C 300 4MATIC SEDAN,EXCELLENT PRICE,19566,29346,ARLINGTON,VA,BLACK,BLACK,1,1,PERSONAL,Y,SEDAN,22.0,31,101.4,93.8,2.208680273976825,57.92307692307692,,,
5NPD84LF6KH437153,2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,GREAT PRICE,13887,39147,BENSALEM,PA,WHITE,BEIGE,0,1,PERSONAL,Y,HATCHBACK,13.0,34,103.2,111.4,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.1,31.0
KMHD84LF2HU354619,2017,HYUNDAI,ELANTRA,VALUE EDITION 2.0L SEDAN AUTOMATIC (ULSAN),EXCELLENT PRICE,12400,31653,COUNCIL BLUFFS,IA,RED,BLACK,1,1,PERSONAL,Y,HATCHBACK,13.0,13,91.4,97.6,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.1,31.0
1GNSKHKC8KR345582,2019,CHEVROLET,SUBURBAN,LT 4WD,GREAT PRICE,39000,36721,EGG HARBOR TOWNSHIP,NJ,WHITE,BLACK,2,1,PERSONAL,Y,SUV,9.0,43,122.4,108.7,11.692583720044867,78.23076923076923,AFFORDABLE LARGE SUVS,7.6,18.5
1N4BL4BV1KN324554,2019,NISSAN,ALTIMA,S FWD,GREAT PRICE,17500,21288,SELMA,CA,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,49,142.7,133.0,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
1N4BL4BV6KC165915,2019,NISSAN,ALTIMA,S FWD,GREAT PRICE,17490,30593,PETALUMA,CA,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,49,142.7,133.0,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
3C3CFFFH3FT594434,2015,FIAT,500,ABARTH HATCH,NAN,7525,60100,MIAMI LAKES,FL,WHITE,BLACK,0,1,PERSONAL,N,HATCHBACK,27.0,27,99.2,98.7,0.0410240910401622,123.6923076923077,AFFORDABLE SMALL CARS,5.9,30.5
3C6UR5DJ5KG696559,2019,RAM,2500,"BIG HORN CREW CAB 6'4"" BOX 4WD",GREAT PRICE,41995,8435,WHEATLAND,WY,WHITE,BLACK,0,1,PERSONAL,Y,PICKUP,19.0,21,94.5,81.1,4.144945910843808,98.15384615384616,,,
WA1ANAFY1K2106788,2019,AUDI,Q5,PREMIUM,EXCELLENT PRICE,29950,19827,BOUNTIFUL,UT,BLACK,BLACK,0,1,PERSONAL,Y,SUV,15.0,26,96.9,105.3,1.2036513555233697,55.38461538461539,LUXURY COMPACT SUVS,8.5,24.5
5TDKZRFH3KS557453,2019,TOYOTA,HIGHLANDER,XLE V6 FWD,EXCELLENT PRICE,28188,29100,PHOENIX,AZ,SILVER,BLACK,1,2,FLEET,Y,SUV,5.0,29,100.1,105.6,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE SUVS,7.9,22.0
2T2ZZMCA7HC079172,2017,LEXUS,RX,RX 350 FWD,EXCELLENT PRICE,29990,34414,BLUE MOUND,TX,BLUE,GRAY,0,1,PERSONAL,N,SUV,2.0,14,91.7,91.1,1.6699578894174951,54.30769230769231,,,
3N1AB7AP3HY313910,2017,NISSAN,SENTRA,SV CVT,EXCELLENT PRICE,11193,32077,AKRON,OH,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,15,92.1,105.1,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
2A8GM68X67R247006,2007,CHRYSLER,PACIFICA,TOURING FWD,EXCELLENT PRICE,2875,185381,MOUNT DORA,FL,WHITE,GRAY,0,3,PERSONAL,Y,VAN/MINIVAN,31.0,27,99.2,98.7,0.6898618253052382,94.76923076923077,MINIVANS,7.9,23.0
3VWC57BU0KM137010,2019,VOLKSWAGEN,JETTA,SEÂ AUTOMATIC,EXCELLENT PRICE,13990,29386,TOOELE,UT,GRAY,BLACK,1,1,FLEET,Y,SEDAN,6.0,26,96.9,105.3,2.2234046752368357,58.76923076923077,AFFORDABLE SMALL CARS,7.7,35.0
3GCUKREC4FG464691,2015,CHEVROLET,SILVERADO 1500,LT Z71 CREW CAB SHORT BOX 4WD,GREAT PRICE,23994,86055,WAITE PARK,MN,WHITE,BROWN,0,1,FLEET,Y,PICKUP,9.0,30,101.2,100.4,11.692583720044867,78.23076923076923,FULL SIZE TRUCKS,8.4,21.5
3FA6P0D98KR139932,2019,FORD,FUSION,TITANIUM AWD,GREAT PRICE,19991,38836,RICHMOND,CA,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,10.0,49,142.7,133.0,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
3KPFL4A74JE230606,2018,KIA,FORTE,LX SEDAN AUTOMATIC,EXCELLENT PRICE,9991,43650,WARRENTON,VA,GRAY,BLACK,0,2,PERSONAL,Y,SEDAN,14.0,31,101.4,93.8,3.9890632445645786,73.38461538461539,AFFORDABLE SMALL CARS,8.4,36.0
1C6RR6TTXKS683670,2019,RAM,1500 CLASSIC,"BIG HORN CREW CAB 6'4"" BOX 2WD",GREAT PRICE,24995,17847,FALLS CHURCH,VA,RED,BLACK,1,1,FLEET,Y,PICKUP,19.0,31,101.4,93.8,4.144945910843808,98.15384615384616,,,
