ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,ReviewScore,AvgMPG,age,odo,price,owner_0,owner_1,owner_2,usage_FLEET,usage_PERSONAL,LuxurySportsOrHybrid_N,LuxurySportsOrHybrid_U,LuxurySportsOrHybrid_Y,drivetrain_AWD,drivetrain_FWD,accidenthist_N,accidenthist_Y,colorexterior_BLACK,colorexterior_BLUE,colorexterior_GRAY,colorexterior_OTHER,colorexterior_RED,colorexterior_SILVER,colorexterior_WHITE,colorinterior_BEIGE,colorinterior_BLACK,colorinterior_GRAY,colorinterior_OTHER,bodytype_CONVERTIBLE,bodytype_COUPE,bodytype_HATCHBACK,bodytype_PICKUP,bodytype_SEDAN,bodytype_SUV,bodytype_TRUCK,bodytype_VAN/MINIVAN,bodytype_WAGON
10.0,27,13.832688602095642,71.61538461538461,8.2,26.0,1,36.155,13.983,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18.0,38,8.336902292535045,48.69230769230769,8.1,34.0,3,47.277,15.488,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16.0,29,6.28802759768661,76.23076923076923,7.4,29.5,3,40.729,13.499,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,46,4.156328806440607,79.07692307692308,8.3,33.0,1,22.62,11.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,1,13.832688602095642,71.61538461538461,8.2,26.0,1,45.957,19.997,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,27,3.9890632445645786,73.38461538461539,8.5,28.5,1,33.475,13.465,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.0,27,11.692583720044867,78.23076923076923,7.8,32.5,0,26.817,17.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,43,6.28802759768661,76.23076923076923,7.2,33.0,1,25.562,11.997,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,27,12.1872269830779,43.23076923076923,7.9,32.0,10,100.231,6.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13.0,22,4.156328806440607,79.07692307692308,8.3,33.0,1,24.231,12.197,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,27,4.156328806440607,79.07692307692308,7.9,26.5,3,24.029,15.597,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13.0,11,4.156328806440607,79.07692307692308,7.9,26.5,1,32.222,16.956,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,29,6.28802759768661,76.23076923076923,7.2,33.0,1,32.291,11.449,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,10,11.692583720044867,78.23076923076923,8.5,33.0,6,84.065,5.65,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7.0,33,0.7127111277128115,76.53846153846153,7.2,18.0,1,19.059,26.388,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,27,13.832688602095642,71.61538461538461,8.2,26.0,1,34.375,13.397,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26.0,33,5.534839958792396,74.23076923076923,7.0,27.5,1,30.676,20.363,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22.0,50,2.208680273976825,57.92307692307692,8.4,19.0,2,18.278,28.698,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.0,29,6.28802759768661,76.23076923076923,6.9,35.0,1,30.815,11.277,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,10,8.336902292535045,48.69230769230769,8.1,34.0,9,122.346,6.1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10.0,43,13.832688602095642,71.61538461538461,8.3,26.0,7,98.4,9.8,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6.0,11,2.2234046752368357,58.76923076923077,8.1,25.5,9,121.626,5.872,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.0,14,6.28802759768661,76.23076923076923,7.4,29.5,1,39.185,15.884,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,27,12.1872269830779,43.23076923076923,8.7,35.0,1,32.138,16.998,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,29.5,1,37.425,16.616,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,19,11.692583720044867,78.23076923076923,7.9,18.5,1,22.53,43.988,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.0,48,3.9890632445645786,73.38461538461539,8.4,28.5,1,14.0,15.95,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
31.0,27,0.6898618253052382,94.76923076923077,8.0,20.5,1,53.172,16.999,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,14,12.1872269830779,43.23076923076923,8.7,35.0,1,27.374,17.498,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,33,6.28802759768661,76.23076923076923,7.7,33.5,1,32.198,16.47,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,40,2.208680273976825,57.92307692307692,7.9,28.5,6,79.463,17.0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10.0,27,13.832688602095642,71.61538461538461,8.0,19.5,1,19.396,26.9,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,14,1.6699578894174951,54.30769230769231,7.5,25.5,6,77.722,18.995,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
31.0,14,0.6898618253052382,94.76923076923077,8.0,20.5,1,33.887,21.379,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,27,8.336902292535045,48.69230769230769,8.5,29.0,6,83.67,12.73,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.0,9,13.832688602095642,71.61538461538461,8.2,26.0,1,11.909,17.5,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,14,2.126715603110482,98.53846153846153,8.3,24.5,7,91.908,10.899,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10.0,47,13.832688602095642,71.61538461538461,7.3,20.5,12,147.218,5.998,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.0,44,1.2036513555233697,55.38461538461539,7.8,25.5,10,77.178,8.99,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13.0,47,4.156328806440607,79.07692307692308,8.1,31.0,3,65.422,8.78,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.0,24,13.832688602095642,71.61538461538461,8.2,26.0,1,31.051,15.75,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,27,13.832688602095642,71.61538461538461,7.9,31.0,1,25.549,11.795,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,31,8.336902292535045,48.69230769230769,8.1,34.0,8,83.5,8.4,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,22,0.6528082167930821,68.3076923076923,7.9,23.5,3,34.459,25.568,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
13.0,29,4.156328806440607,79.07692307692308,8.1,31.0,1,30.607,14.4,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.0,50,13.832688602095642,71.61538461538461,8.2,26.0,8,115.168,6.495,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.2,33.0,1,31.472,13.3,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,26,12.1872269830779,43.23076923076923,7.6,52.0,12,168.144,3.975,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,27,2.126715603110482,98.53846153846153,7.3,24.5,1,30.345,18.794,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,29,13.832688602095642,71.61538461538461,8.3,26.0,1,30.585,24.475,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
13.0,47,4.156328806440607,79.07692307692308,8.1,31.0,1,19.423,13.977,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14.0,34,3.9890632445645786,73.38461538461539,8.4,28.5,1,21.44,16.883,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,14,13.832688602095642,71.61538461538461,8.2,26.0,3,58.272,10.983,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6.0,50,2.2234046752368357,58.76923076923077,7.8,30.5,6,40.373,10.995,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,49,12.1872269830779,43.23076923076923,8.7,35.0,1,26.012,18.141,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
16.0,47,6.28802759768661,76.23076923076923,7.7,33.5,7,75.035,7.295,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,14,12.1872269830779,43.23076923076923,8.7,35.0,1,16.463,19.34,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,23.5,1,31.22,19.7,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,27,4.156328806440607,79.07692307692308,8.1,31.0,1,35.46,12.0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,49,3.9890632445645786,73.38461538461539,8.5,28.5,1,15.839,15.987,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16.0,49,6.28802759768661,76.23076923076923,7.7,33.5,8,104.641,5.193,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,48,6.28802759768661,76.23076923076923,7.2,33.0,1,15.537,12.988,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,14,3.9890632445645786,73.38461538461539,8.5,28.5,2,45.693,11.988,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,49,1.6699578894174951,54.30769230769231,8.1,27.5,3,44.162,23.944,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,14,12.1872269830779,43.23076923076923,7.9,32.0,0,25.344,16.444,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14.0,14,3.9890632445645786,73.38461538461539,8.5,28.5,1,28.176,15.95,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18.0,11,8.336902292535045,48.69230769230769,8.1,34.0,3,32.078,16.457,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,23,3.9890632445645786,73.38461538461539,8.5,28.5,1,18.957,13.495,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28.0,43,3.3940162460390058,72.07692307692308,6.5,18.5,1,12.652,50.995,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10.0,14,13.832688602095642,71.61538461538461,8.2,26.0,1,34.03,13.987,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,43,6.28802759768661,76.23076923076923,7.7,33.5,5,38.079,10.994,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,14,2.208680273976825,57.92307692307692,8.4,19.0,2,10.136,26.95,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,49,13.832688602095642,71.61538461538461,8.2,26.0,1,30.016,17.696,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10.0,49,13.832688602095642,71.61538461538461,8.2,26.0,1,30.249,16.488,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13.0,23,4.156328806440607,79.07692307692308,8.1,31.0,1,36.058,14.488,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,22,11.692583720044867,78.23076923076923,7.6,18.5,1,36.999,42.171,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,9,13.832688602095642,71.61538461538461,8.2,26.0,1,37.491,14.5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.4,23.5,1,23.165,22.757,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,50,11.692583720044867,78.23076923076923,8.4,29.0,0,3.022,23.5,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6.0,49,2.2234046752368357,58.76923076923077,8.1,25.5,10,82.09,6.495,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,14,2.208680273976825,57.92307692307692,8.4,19.0,3,31.9,44.989,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,11,6.28802759768661,76.23076923076923,7.4,23.5,1,37.411,20.99,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23.0,14,4.128452974634556,23.23076923076923,8.2,28.5,1,23.748,25.988,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.0,10,1.6699578894174951,54.30769230769231,7.5,25.5,3,37.703,29.999,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13.0,7,4.156328806440607,79.07692307692308,8.1,31.0,3,49.746,12.011,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26.0,27,5.534839958792396,74.23076923076923,8.1,22.5,1,38.21,24.998,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,14,12.1872269830779,43.23076923076923,7.5,19.0,1,36.004,30.989,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,22,6.28802759768661,76.23076923076923,7.7,33.5,5,110.167,8.99,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,27,4.156328806440607,79.07692307692308,8.5,25.5,1,23.213,20.612,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,23,6.28802759768661,76.23076923076923,7.2,33.0,1,33.322,12.293,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,10,2.208680273976825,57.92307692307692,8.4,19.0,3,40.38,27.999,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,15,8.336902292535045,48.69230769230769,8.5,29.0,3,9.897,23.566,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.2,33.0,2,39.788,10.399,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6.0,49,2.2234046752368357,58.76923076923077,8.1,25.5,2,23.685,21.1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.0,49,2.126715603110482,98.53846153846153,8.0,22.5,1,26.378,28.711,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.0,43,3.9890632445645786,73.38461538461539,8.5,28.5,1,27.422,14.1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8.0,49,1.7781767945930906,74.0,8.7,29.5,4,36.717,29.5,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18.0,27,8.336902292535045,48.69230769230769,8.1,34.0,3,61.591,16.685,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31.0,19,0.6898618253052382,94.76923076923077,8.0,20.5,1,34.516,20.7,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,27,8.336902292535045,48.69230769230769,8.2,34.0,12,95.071,5.795,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,47,12.1872269830779,43.23076923076923,7.9,32.0,0,25.93,16.0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,23,4.156328806440607,79.07692307692308,8.1,31.0,1,40.609,17.652,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,10,2.208680273976825,57.92307692307692,8.4,19.0,3,33.321,45.455,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
25.0,3,2.126715603110482,98.53846153846153,5.5,22.0,1,31.556,18.995,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26.0,6,5.534839958792396,74.23076923076923,7.0,27.5,1,27.886,20.779,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10.0,31,13.832688602095642,71.61538461538461,8.3,25.0,6,89.681,9.5,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6.0,27,2.2234046752368357,58.76923076923077,7.8,30.5,7,43.478,9.99,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14.0,14,3.9890632445645786,73.38461538461539,8.5,28.5,1,28.229,14.99,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
22.0,49,2.208680273976825,57.92307692307692,8.4,19.0,3,43.666,33.185,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,5,6.28802759768661,76.23076923076923,7.7,33.5,1,34.564,18.997,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,5,6.28802759768661,76.23076923076923,7.7,33.5,1,34.088,18.997,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,14,4.156328806440607,79.07692307692308,7.9,26.5,1,35.647,16.0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14.0,27,3.9890632445645786,73.38461538461539,8.4,36.0,3,63.919,8.595,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31.0,29,0.6898618253052382,94.76923076923077,8.0,20.5,1,26.059,20.273,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,31,12.1872269830779,43.23076923076923,7.9,32.0,6,96.857,7.5,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
13.0,15,4.156328806440607,79.07692307692308,7.9,26.5,1,32.017,15.549,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.0,29,11.692583720044867,78.23076923076923,8.2,25.5,1,32.255,16.112,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,27,4.156328806440607,79.07692307692308,7.9,26.5,1,31.742,14.319,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,49,12.1872269830779,43.23076923076923,7.9,30.5,9,93.514,6.499,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.2,33.0,3,42.203,12.36,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13.0,8,4.156328806440607,79.07692307692308,7.9,26.5,3,55.524,16.7,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6.0,31,2.2234046752368357,58.76923076923077,7.8,30.5,6,40.357,11.8,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18.0,22,8.336902292535045,48.69230769230769,8.1,34.0,5,105.867,12.789,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,14,11.692583720044867,78.23076923076923,7.6,18.5,1,40.327,39.899,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31.0,3,0.6898618253052382,94.76923076923077,8.0,20.5,1,45.172,18.872,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,30,3.9890632445645786,73.38461538461539,8.4,28.5,1,42.524,14.991,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31.0,14,0.6898618253052382,94.76923076923077,8.0,20.5,1,3.824,20.99,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,33,8.336902292535045,48.69230769230769,8.1,34.0,9,167.711,7.497,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14.0,49,3.9890632445645786,73.38461538461539,8.5,28.5,4,65.612,7.989,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16.0,31,6.28802759768661,76.23076923076923,7.7,33.5,5,82.825,9.7,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
