year,make,model,trim,odometer,state,colorexterior,colorinterior,accidenthist,owner,usage,price
2008,MAZDA,MAZDA3,I TOURING VALUE EDITION 4-DOOR AUTOMATIC,109392,UT,BLACK,BLACK,N,2,FLEET,3950
2012,VOLKSWAGEN,TIGUAN,SE FWD AUTO,82813,TX,WHITE,GRAY,N,0,PERSONAL,7990
2017,MERCEDES-BENZ,CCLASS,C 300 SEDAN RWD,23003,NV,WHITE,BLACK,N,1,PERSONAL,21881
2019,FORD,FUSION,SEL FWD,35548,TX,WHITE,UNKNOWN,N,1,PERSONAL,16517
2019,RAM,2500,"BIG HORN CREW CAB 6'4"" BOX 4WD",10136,WI,SILVER,BLACK,N,1,FLEET,41233
2013,VOLKSWAGEN,PASSAT,TDI SEL PREMIUM SEDAN DSG,64415,WA,WHITE,BEIGE,N,1,PERSONAL,11753
2017,NISSAN,ROGUE,SL FWD,36886,FL,RED,BEIGE,N,1,PERSONAL,17900
2017,HYUNDAI,TUCSON,SE AWD,36409,NC,GRAY,GRAY,N,1,PERSONAL,16995
2020,CHEVROLET,SILVERADO 1500,LT DOUBLE CAB STANDARD BED 2WD,17288,FL,BLACK,UNKNOWN,N,1,PERSONAL,31691
2019,HYUNDAI,TUCSON,VALUE AWD,18715,WA,BLACK,GRAY,N,1,PERSONAL,20588
2019,HYUNDAI,TUCSON,SE FWD,20629,WA,GRAY,GRAY,N,1,PERSONAL,17277
2019,NISSAN,VERSA,SV SEDAN CVT,33632,AR,RED,BLACK,N,2,PERSONAL,11998
2018,MERCEDES-BENZ,CLA,CLA 250 FWD,9334,TX,BLACK,BLACK,N,2,PERSONAL,25990
2019,HYUNDAI,SANTA FE,SE 2.4L AWD,14478,CT,BLACK,UNKNOWN,N,1,PERSONAL,19971
2014,RAM,1500,"SLT QUAD CAB 6'4"" BOX 4WD",92323,NC,WHITE,UNKNOWN,N,4,FLEET,17900
2015,GMC,SIERRA 1500,SLT CREW CAB SHORT BOX 4WD,88357,GA,GRAY,BLACK,N,1,PERSONAL,26993
2019,FORD,FIESTA,SE SEDAN,28804,WV,SILVER,UNKNOWN,N,1,PERSONAL,11748
2019,NISSAN,SENTRA,SV CVT,8010,OH,BLACK,BLACK,Y,1,PERSONAL,15137
2015,KIA,OPTIMA,LX,90597,FL,GRAY,BLACK,N,3,PERSONAL,9948
2018,TOYOTA,CAMRY,LE I4 AUTOMATIC,33834,WA,BLUE,UNKNOWN,N,1,PERSONAL,17362
2019,HYUNDAI,ELANTRA,LIMITED 2.0L AUTOMATIC,10479,AL,BLUE,GRAY,N,1,PERSONAL,15558
2020,CHEVROLET,SILVERADO 1500,LT DOUBLE CAB STANDARD BED 4WD,26259,FL,GRAY,BLACK,N,1,FLEET,31497
2019,DODGE,GRAND CARAVAN,SXT,40508,AZ,GRAY,BLACK,N,1,PERSONAL,16791
2019,CHEVROLET,TAHOE,LT 4WD,32392,NV,BLACK,BLACK,N,1,PERSONAL,40977
2019,DODGE,GRAND CARAVAN,SXT,33269,UT,WHITE,BLACK,N,1,PERSONAL,17493
2019,CHEVROLET,EXPRESS PASSENGER,3500 LT LWB,42363,IN,WHITE,GRAY,N,1,FLEET,22900
2018,NISSAN,SENTRA,S CVT,47483,TX,BLACK,BLACK,N,1,PERSONAL,11990
2018,CHEVROLET,MALIBU,LT WITH 1LT,53386,TN,WHITE,BLACK,N,1,PERSONAL,14470
2009,TOYOTA,CAMRY,LE I4 AUTOMATIC,110374,UT,WHITE,UNKNOWN,N,2,FLEET,6560
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,36838,NC,BLACK,GRAY,N,1,PERSONAL,14129
2019,FORD,MUSTANG,ECOBOOST PREMIUM CONVERTIBLE,26814,SC,BLUE,UNKNOWN,N,1,PERSONAL,24749
2019,INFINITI,Q50,3.0T LUXE AWD,7253,TX,BLACK,GRAY,N,1,PERSONAL,25480
2010,FORD,FOCUS,SE SEDAN,81208,OH,BLUE,GRAY,N,1,PERSONAL,5000
2017,NISSAN,ROGUE,S AWD,26843,TX,SILVER,BLACK,Y,1,PERSONAL,14997
2011,HONDA,CRV,EX-L 4WD,57500,FL,WHITE,GRAY,N,1,PERSONAL,10555
2008,HONDA,ACCORD,EX-L V6 SEDAN AUTOMATIC,133168,OH,GRAY,UNKNOWN,N,2,PERSONAL,6356
2019,HYUNDAI,SANTA FE,SE 2.4L AWD,19155,TX,BLUE,UNKNOWN,N,1,PERSONAL,21991
2018,FIAT,500,LOUNGE HATCHBACK,3693,CA,WHITE,BLACK,N,1,PERSONAL,11650
2006,DODGE,RAM 2500,SLT QUAD CAB REGULAR BED 4WD,184578,IA,BLUE,BROWN,N,1,PERSONAL,7861
2005,JAGUAR,XJ,VANDEN PLAS,136444,FL,BLACK,UNKNOWN,N,4,PERSONAL,6999
2018,HYUNDAI,ELANTRA,SEL 2.0L SEDAN AUTOMATIC,51190,CA,SILVER,GRAY,N,1,PERSONAL,13385
2015,RAM,1500,"TRADESMAN REGULAR CAB 8'2"" BOX 2WD",63626,IN,WHITE,GRAY,N,1,PERSONAL,12900
2017,HONDA,ACCORD,LX SEDAN CVT,40553,NJ,WHITE,BEIGE,N,1,PERSONAL,14500
2019,KIA,OPTIMA,LX,31729,FL,WHITE,BLACK,N,2,FLEET,15475
2019,FORD,MUSTANG,ECOBOOST CONVERTIBLE,31115,GA,WHITE,BLACK,N,1,PERSONAL,23139
2018,TOYOTA,YARIS IA,AUTOMATIC,57487,GA,WHITE,BLUE,N,1,PERSONAL,10795
2019,INFINITI,QX60,2019.5 PURE AWD,40972,OH,BLACK,GRAY,N,1,PERSONAL,25293
2019,FORD,FUSION,SEL FWD,18029,CA,BLACK,BLACK,N,1,PERSONAL,17688
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,23696,AR,BLUE,GRAY,N,0,PERSONAL,15759
2019,JEEP,COMPASS,TRAILHAWK 4WD,17540,CA,WHITE,BLACK,Y,1,FLEET,23067
2019,FORD,MUSTANG,ECOBOOST PREMIUM CONVERTIBLE,29554,IN,SILVER,BLACK,N,1,PERSONAL,29964
2014,VOLKSWAGEN,PASSAT,TDI SEL PREMIUM SEDAN DSG,37570,FL,BLACK,BEIGE,N,2,FLEET,14000
2017,MAZDA,CX5,GRAND TOURING AWD,11560,NJ,WHITE,BEIGE,N,1,PERSONAL,21900
2012,HYUNDAI,VELOSTER,BASE WITH BLACK INTERIOR AUTOMATIC,106841,FL,BLUE,BLACK,N,2,PERSONAL,5988
2019,NISSAN,MAXIMA,SV 3.5L,31077,OR,SILVER,BLACK,N,1,PERSONAL,22774
2018,KIA,SOUL,#NAME?,52042,WA,GREEN,BLACK,N,2,PERSONAL,12500
2020,TOYOTA,COROLLA,LE CVT,3082,TX,BLUE,UNKNOWN,N,1,PERSONAL,18950
2019,FORD,ESCAPE,SEL AWD,20044,WI,WHITE,BLACK,N,1,PERSONAL,20497
2019,CHEVROLET,TAHOE,LS RWD,30455,TX,GRAY,BLACK,N,1,PERSONAL,34992
2018,HYUNDAI,ELANTRA,SE 2.0L SEDAN AUTOMATIC,52147,PA,GRAY,BLACK,N,1,PERSONAL,11990
2013,HYUNDAI,ELANTRA,GLS SEDAN AUTOMATIC,102850,WA,SILVER,GRAY,N,2,PERSONAL,6990
2019,NISSAN,FRONTIER,SV CREW CAB 2WD AUTOMATIC,13139,TX,WHITE,GRAY,N,1,PERSONAL,21190
2019,DODGE,GRAND CARAVAN,SXT,45780,GA,RED,BLACK,N,1,PERSONAL,15477
2019,FORD,MUSTANG,ECOBOOST PREMIUM CONVERTIBLE,31455,CA,WHITE,BEIGE,N,1,PERSONAL,22788
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,34543,CA,SILVER,GRAY,N,2,PERSONAL,13857
2019,FORD,ESCAPE,SEL FWD,16431,MO,BLACK,BLACK,N,1,PERSONAL,18490
2019,RAM,1500 CLASSIC,"BIG HORN CREW CAB 6'4"" BOX 4WD",19929,AR,GRAY,BLACK,N,0,PERSONAL,27750
2013,NISSAN,ROGUE,SV FWD,78111,GA,RED,GRAY,N,4,FLEET,7800
2019,TOYOTA,CAMRY,SE AUTOMATIC,9861,FL,WHITE,BLACK,N,1,PERSONAL,19489
2019,NISSAN,SENTRA,SR CVT,34681,CA,GRAY,BLACK,N,1,PERSONAL,12500
2017,HONDA,CIVIC,EX-T WITH HONDA SENSING SEDAN CVT,35788,CA,WHITE,BLACK,N,1,PERSONAL,16495
2017,NISSAN,ROGUE,S FWD,34624,FL,GRAY,BLACK,N,1,PERSONAL,14991
2003,CHEVROLET,SILVERADO 1500,LT EXTENDED CAB STANDARD BOX 4WD AUTOMATIC,132452,IN,WHITE,UNKNOWN,N,1,PERSONAL,6950
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,29887,MN,BLACK,BLACK,N,1,PERSONAL,14353
2016,RAM,1500,"TRADESMAN QUAD CAB 6'4"" BOX 2WD",68430,PA,RED,GRAY,N,1,PERSONAL,11250
2018,NISSAN,SENTRA,SV CVT,39292,CA,SILVER,BLACK,N,1,FLEET,12637
2019,VOLKSWAGEN,JETTA,SÂ AUTOMATIC,36765,FL,WHITE,BLACK,N,1,PERSONAL,12899
2017,HYUNDAI,TUCSON,SE PLUS FWD,32530,CA,BLACK,BEIGE,N,1,PERSONAL,15099
2019,FORD,MUSTANG,ECOBOOST PREMIUM CONVERTIBLE,22216,OK,WHITE,BLACK,N,1,PERSONAL,25699
2017,MERCEDES-BENZ,ECLASS,E 300 LUXURY 4MATIC SEDAN,44894,NH,BLACK,BLACK,Y,1,PERSONAL,28200
2017,MERCEDES-BENZ,CCLASS,C 43 AMG 4MATIC COUPE,46111,MO,SILVER,BLACK,Y,1,PERSONAL,39000
2019,DODGE,GRAND CARAVAN,SXT,20337,NY,WHITE,BLACK,N,1,PERSONAL,18990
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,39157,AL,SILVER,GRAY,N,1,PERSONAL,13699
2019,KIA,OPTIMA,LX,41038,TX,SILVER,BLACK,N,2,PERSONAL,15988
2020,CHEVROLET,SILVERADO 1500,LT CREW CAB SHORT BED 4WD,7902,WI,WHITE,BLACK,N,1,PERSONAL,36997
2019,CHEVROLET,MALIBU,LT WITH 1LT,31818,FL,BLACK,BLACK,N,1,PERSONAL,15858
2019,VOLKSWAGEN,PASSAT,2.0T WOLFSBURG EDITION,27189,CA,SILVER,BLACK,N,1,FLEET,15999
2017,NISSAN,PATHFINDER,SL 4WD,88794,UT,BLACK,BEIGE,N,2,FLEET,15668
2011,TOYOTA,CAMRY,I4 AUTOMATIC,120575,TX,SILVER,BEIGE,N,2,PERSONAL,6999
2015,CHRYSLER,200,LIMITED FWD,91391,NJ,BLACK,BLACK,N,2,PERSONAL,6995
2012,CHEVROLET,VOLT,HATCH,95977,GA,WHITE,BEIGE,N,2,PERSONAL,8950
2009,FORD,FOCUS,SES SEDAN,140565,MS,RED,BLACK,N,3,PERSONAL,2999
2019,CHRYSLER,PACIFICA,TOURING L,41831,VA,BLACK,BLACK,N,1,PERSONAL,23764
2011,BMW,X3,XDRIVE35I AWD,75644,OR,BLUE,BEIGE,N,2,PERSONAL,12499
2017,HYUNDAI,ELANTRA,SE 2.0L SEDAN AUTOMATIC (ALT),59079,IL,BLACK,BEIGE,N,2,FLEET,10711
2015,HYUNDAI,SONATA,SE 2.4L,68765,NC,BLACK,BEIGE,Y,2,FLEET,9970
2019,RAM,2500,"BIG HORN CREW CAB 6'4"" BOX 4WD",8674,AZ,BLACK,BLACK,N,1,PERSONAL,38500
2017,BMW,X1,XDRIVE28I AWD,41448,CA,WHITE,BLACK,N,2,PERSONAL,20795
2017,NISSAN,ROGUE,S AWD,71502,FL,RED,BLACK,N,2,PERSONAL,11995
2006,FORD,F150,STX SUPERCAB 5.5' BOX 2WD,181919,NV,WHITE,GRAY,N,4,FLEET,4999
2019,DODGE,GRAND CARAVAN,SXT,42684,TN,BLACK,BLACK,Y,1,PERSONAL,17737
2013,NISSAN,ALTIMA,2.5 SL SEDAN,62924,WA,RED,BLACK,N,1,PERSONAL,10964
2019,NISSAN,PATHFINDER,SV FWD,25008,FL,WHITE,BLACK,N,1,PERSONAL,21430
2019,CHEVROLET,SUBURBAN,LT 4WD,32450,AR,BLACK,BLACK,N,1,PERSONAL,39976
2020,TOYOTA,COROLLA,LE CVT,8139,MA,SILVER,BLACK,N,1,PERSONAL,17988
2018,HYUNDAI,ELANTRA,GT HATCHBACK AUTOMATIC,28687,FL,SILVER,BLACK,N,1,PERSONAL,12100
2019,CHEVROLET,SUBURBAN,LT 4WD,32445,NC,BLACK,BLACK,N,1,PERSONAL,43300
2015,FORD,SUPER DUTY F350,"XL REGULAR CAB 137"" 4WD",67271,CT,RED,UNKNOWN,N,1,PERSONAL,18995
2017,HYUNDAI,TUCSON,SE PLUS AWD,13321,PA,SILVER,BLACK,N,1,PERSONAL,20780
2017,MERCEDES-BENZ,CCLASS,C 300 4MATIC SEDAN,38187,GA,GRAY,BLACK,N,2,PERSONAL,22645
2017,RAM,1500,"EXPRESS QUAD CAB 6'4"" BOX 4WD",15772,CT,GRAY,GRAY,N,1,PERSONAL,24900
2017,LEXUS,RX,RX 350 AWD,28641,NJ,WHITE,BROWN,N,1,PERSONAL,32995
2019,FORD,ESCAPE,SE AWD,20699,DE,BLACK,UNKNOWN,N,1,PERSONAL,18500
2017,INFINITI,Q50,3.0T PREMIUM AWD,27392,VA,BLACK,GRAY,N,1,PERSONAL,23496
2017,MAZDA,CX5,SPORT FWD,38222,TX,BLACK,BLACK,N,1,PERSONAL,16620
2019,FORD,FUSION,HYBRID SE FWD,36681,TX,BLUE,UNKNOWN,N,1,PERSONAL,15988
2009,HONDA,CIVIC,LX COUPE AUTOMATIC,114114,TN,SILVER,GRAY,N,2,PERSONAL,5500
2017,LEXUS,ES,ES 350,6326,GA,WHITE,BEIGE,N,1,FLEET,26699
2015,MAZDA,MAZDA5,SPORT,78420,FL,SILVER,BLACK,N,2,FLEET,8298
2019,KIA,OPTIMA,LX,13497,ID,BLUE,BLACK,N,1,PERSONAL,17488
2019,KIA,FORTE,LXS IVT,8882,OH,WHITE,BLACK,Y,2,FLEET,13993
2019,DODGE,GRAND CARAVAN,SXT,30040,TX,SILVER,BLACK,N,1,PERSONAL,19000
2013,INFINITI,M,M37X AWD,131304,NM,GRAY,GRAY,N,3,FLEET,8950
2008,INFINITI,G,G35X SEDAN AWD AUTOMATIC,116675,CT,GRAY,UNKNOWN,N,2,PERSONAL,6051
2019,CHRYSLER,300,S RWD,39955,LA,GRAY,BLACK,N,1,FLEET,20840
2019,NISSAN,FRONTIER,SV CREW CAB 4WD AUTOMATIC,29985,MO,GRAY,GRAY,N,1,PERSONAL,23480
2017,LEXUS,ES,ES 350,25700,AL,WHITE,BEIGE,N,1,FLEET,23994
2019,NISSAN,SENTRA,SV CVT,12913,TX,BLACK,BLACK,N,1,PERSONAL,13573
2012,FIAT,500,SPORT HATCH,47504,TX,RED,BLACK,N,2,PERSONAL,5499
2019,NISSAN,PATHFINDER,SL FWD,30712,FL,WHITE,BLACK,N,1,PERSONAL,24999
2019,CHEVROLET,IMPALA,LT WITH 1LT,17512,AR,WHITE,BLACK,N,1,PERSONAL,19466
2014,HONDA,CIVIC,LX SEDAN CVT,57210,WA,GRAY,BLACK,N,2,FLEET,10995
2017,LEXUS,ES,ES 350,21183,IL,BLACK,BLACK,N,1,PERSONAL,27995
2019,CHRYSLER,PACIFICA,TOURING L,33361,TX,WHITE,BLACK,N,1,PERSONAL,22361
2019,TOYOTA,4RUNNER,SR5 4WD,30571,TX,SILVER,BLACK,N,1,PERSONAL,32154
2014,CHEVROLET,CRUZE,LS AUTOMATIC,108038,AR,SILVER,BLACK,N,1,FLEET,5995
2010,HYUNDAI,SANTA FE,GLS I4 FWD AUTOMATIC,106508,TN,GRAY,UNKNOWN,N,3,PERSONAL,6500
2019,FORD,FUSION,HYBRID SE FWD,33581,OK,WHITE,GRAY,N,1,PERSONAL,17345
2011,JEEP,PATRIOT,LATITUDE FWD,113962,TX,WHITE,GRAY,Y,2,PERSONAL,5000
2020,CHEVROLET,MALIBU,LT,4438,GA,BLACK,BLACK,N,1,FLEET,21219
2019,HYUNDAI,ACCENT,SE AUTOMATIC,30326,NV,RED,BLACK,N,1,PERSONAL,11845
2017,HYUNDAI,ELANTRA,SPORT 1.6T SEDAN AUTO,38783,PA,BLUE,BLACK,N,1,PERSONAL,15589
2019,FORD,FIESTA,SE HATCHBACK,22907,KY,SILVER,BLACK,N,1,PERSONAL,12200
2015,NISSAN,SENTRA,SV CVT,91756,NJ,BLACK,BLACK,N,1,FLEET,6999
2019,CHEVROLET,SILVERADO 1500,LT CREW CAB SHORT BOX 2WD,1346,LA,WHITE,BLACK,N,1,PERSONAL,33847
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,19611,OH,SILVER,GRAY,N,1,PERSONAL,14770
2014,BMW,3 SERIES,328I XDRIVE SEDAN AWD (SULEV),48980,FL,BLACK,UNKNOWN,N,2,PERSONAL,14995
2009,MERCURY,MILAN,4DR SEDAN V6 FWD,92324,PA,GRAY,BLACK,N,2,PERSONAL,4990
2017,NISSAN,SENTRA,S CVT,23150,CT,SILVER,BLACK,N,1,PERSONAL,11499
2017,NISSAN,ROGUE,2017.5 SV FWD,64336,NC,GRAY,BLACK,N,1,PERSONAL,14434
2014,VOLKSWAGEN,TIGUAN,S 4MOTION AUTO,71590,PA,SILVER,BLACK,Y,3,FLEET,9495
2017,BMW,3 SERIES,330I SEDAN RWD,19889,CA,BLACK,BLACK,N,1,PERSONAL,21777
2019,DODGE,GRAND CARAVAN,SXT,20249,TX,BLACK,BLACK,N,1,PERSONAL,18991
2017,HONDA,ACCORD,SPORT SEDAN CVT,43654,KY,BLUE,BLACK,N,1,PERSONAL,16824
2019,TOYOTA,CAMRY,LE AUTOMATIC,17425,LA,BLACK,BLACK,Y,1,PERSONAL,19995
2019,FORD,FLEX,LIMITED ECOBOOST AWD,33251,MI,WHITE,BEIGE,N,1,PERSONAL,26990
2019,TOYOTA,TACOMA,SR5 DOUBLE CAB 5' BED V6 2WD AUTOMATIC,28721,TN,WHITE,UNKNOWN,N,1,PERSONAL,28589
2019,FORD,FUSION,HYBRID SE FWD,30295,TX,SILVER,GRAY,N,1,FLEET,15640
2019,RAM,1500 CLASSIC,"BIG HORN CREW CAB 5'7"" BOX 2WD",29725,CO,WHITE,GRAY,Y,1,PERSONAL,19479
2017,MERCEDES-BENZ,SCLASS,S 550 4MATIC SEDAN,46776,MD,SILVER,BLACK,N,1,PERSONAL,46995
2015,AUDI,Q5,PRESTIGE HYBRID 2.0T QUATTRO,91748,AZ,BLACK,BLACK,N,1,PERSONAL,19738
2017,NISSAN,MAXIMA,3.5 S (ALT),60669,TN,GRAY,BLACK,N,2,FLEET,19730
2018,TOYOTA,COROLLA,LE CVT,27240,VA,BLACK,BLACK,N,2,PERSONAL,12790
2020,KIA,SOUL,S IVT,17217,TX,GRAY,BLACK,N,1,PERSONAL,16300
2019,FORD,FUSION,HYBRID SE FWD,30430,MA,BLACK,BLACK,N,1,PERSONAL,16331
2019,VOLKSWAGEN,BEETLE,S COUPE,25398,FL,BLACK,BLACK,N,1,PERSONAL,14199
2014,BMW,4 SERIES,428I XDRIVE COUPE AWD (SULEV),74599,MA,BLACK,UNKNOWN,N,3,PERSONAL,14900
2019,HYUNDAI,SANTA FE,SE 2.4L AWD,25458,TX,BLACK,BLACK,N,1,PERSONAL,21991
2011,MERCEDES-BENZ,ECLASS,E 350 LUXURY SEDAN RWD,142224,GA,WHITE,BLACK,N,4,PERSONAL,9299
2017,MERCEDES-BENZ,CCLASS,C 300 4MATIC COUPE,35133,NJ,BLACK,UNKNOWN,N,1,PERSONAL,30852
2008,CHRYSLER,TOWN & COUNTRY,TOURING,165202,ME,RED,UNKNOWN,N,5,PERSONAL,2955
2017,HYUNDAI,TUCSON,SE FWD,28167,OH,WHITE,GRAY,N,1,PERSONAL,16488
2019,FORD,SUPER DUTY F250,XL 4WD CREW CAB 6.75' BOX,69398,OK,WHITE,GRAY,N,1,PERSONAL,28460
2006,HYUNDAI,SONATA,GLS I4 AUTOMATIC,148132,TX,SILVER,GRAY,N,1,PERSONAL,2976
2013,TESLA,MODEL S,STANDARD RWD,72905,TX,WHITE,BEIGE,N,2,PERSONAL,29990
2017,NISSAN,ROGUE,SL FWD,63340,AZ,GRAY,BLACK,N,1,PERSONAL,13999
2014,HONDA,ACCORD,EX-L V6 SEDAN AUTOMATIC,58048,CO,WHITE,BEIGE,N,2,PERSONAL,14500
2013,TOYOTA,PRIUS,TWO,55557,TX,WHITE,GRAY,N,1,PERSONAL,10995
2019,MERCEDES-BENZ,GLA,GLA 250 FWD,23392,TX,BLACK,UNKNOWN,N,1,PERSONAL,23988
2017,HONDA,ACCORD,SPORT SPECIAL EDITION SEDAN CVT,42200,PA,BLACK,BLACK,N,1,PERSONAL,18500
2019,KIA,SOUL,#NAME?,33880,AZ,GRAY,BLACK,Y,1,PERSONAL,14700
2018,NISSAN,SENTRA,S CVT,38231,CA,WHITE,BLACK,N,2,FLEET,11450
2019,FORD,FUSION,HYBRID SE FWD,56391,TX,GOLD,GRAY,N,1,PERSONAL,14491
2015,RAM,1500,"OUTDOORSMAN CREW CAB 6'4"" BOX 4WD",93271,WA,WHITE,GRAY,N,1,PERSONAL,19990
2019,DODGE,GRAND CARAVAN,SXT,44315,NE,RED,BLACK,N,1,PERSONAL,18000
2018,HONDA,ACCORD,SPORT 1.5T CVT,21950,CO,BLACK,BLACK,Y,1,PERSONAL,17799
2019,NISSAN,VERSA,SV SEDAN CVT,40452,TX,BLACK,BLACK,N,1,PERSONAL,11588
2019,DODGE,JOURNEY,GT AWD,26428,WA,SILVER,BLACK,Y,1,PERSONAL,20999
2017,HONDA,ACCORD,LX SEDAN CVT,54776,MA,WHITE,BEIGE,N,1,PERSONAL,14500
2019,JEEP,COMPASS,TRAILHAWK 4WD,33040,TX,GRAY,BLACK,N,1,FLEET,19749
2012,LINCOLN,MKX,FWD,72920,FL,SILVER,BLACK,N,2,PERSONAL,10298
2019,TOYOTA,CAMRY,LE AUTOMATIC,26243,CO,WHITE,BLACK,N,1,PERSONAL,17599
2017,HYUNDAI,ELANTRA,LIMITED 2.0L SEDAN AUTOMATIC (PZEV) (ALT),26971,FL,RED,GRAY,N,1,PERSONAL,14489
2018,GMC,TERRAIN,SLE FWD,5372,MI,BLACK,BLACK,Y,1,PERSONAL,16900
2017,HONDA,ACCORD,LX SEDAN CVT,36462,IN,SILVER,GRAY,N,1,PERSONAL,15477
2005,FORD,FIVE HUNDRED,4DR SEDAN LIMITED,143063,FL,WHITE,BEIGE,Y,4,PERSONAL,2995
2011,HONDA,CRV,EX-L FWD,201563,SC,BLUE,GRAY,Y,2,PERSONAL,6179
2019,DODGE,GRAND CARAVAN,SXT,35949,AK,WHITE,BLACK,Y,1,PERSONAL,17988
2019,FORD,FUSION,HYBRID SE FWD,30437,UT,BLUE,GRAY,N,1,PERSONAL,16584
2014,NISSAN,ALTIMA,2.5 S,62389,CA,BLACK,BEIGE,N,3,FLEET,8999
2017,NISSAN,ALTIMA,2.5 S,49208,TX,BLUE,BLACK,N,1,PERSONAL,11691
2014,HYUNDAI,ACCENT,GLS SEDAN AUTOMATIC,92398,WA,WHITE,BEIGE,N,2,FLEET,7057
2009,MAZDA,MAZDA3,S GRAND TOURING 5-DOOR AUTOMATIC,78718,CA,GRAY,UNKNOWN,Y,3,PERSONAL,5969
2014,FORD,F150,XL REGULAR CAB 8.0' BOX RWD,105826,MO,WHITE,UNKNOWN,Y,2,PERSONAL,10590
2010,CHEVROLET,IMPALA,LTZ,123904,LA,WHITE,GRAY,N,4,PERSONAL,6359
2017,HYUNDAI,ELANTRA,SE 2.0L SEDAN AUTOMATIC,29122,WI,SILVER,GRAY,N,1,PERSONAL,12835
2019,NISSAN,SENTRA,S CVT,36244,CA,WHITE,BLACK,N,1,FLEET,12950
2008,INFINITI,M,M45X AWD,165195,OK,BLACK,BEIGE,N,3,PERSONAL,8995
2011,CHEVROLET,MALIBU,LT WITH 1LT,180064,TN,SILVER,GRAY,N,4,FLEET,2995
2017,MERCEDES-BENZ,CCLASS,C 300 SEDAN RWD,33142,CA,WHITE,BLACK,N,1,PERSONAL,24579
2017,HONDA,HRV,EX FWD CVT,45447,TX,WHITE,GRAY,N,2,PERSONAL,14991
2017,TOYOTA,COROLLA,L CVT,51070,FL,WHITE,GRAY,N,2,PERSONAL,10493
2019,NISSAN,SENTRA,SV CVT,38498,TX,RED,BLACK,N,1,PERSONAL,12811
2017,MERCEDES-BENZ,GLE,GLE 350 4MATIC SUV,50151,NY,BLACK,BLACK,N,3,PERSONAL,26295
2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,42247,MI,SILVER,GRAY,N,1,PERSONAL,13795
2019,TOYOTA,CAMRY,XSE AUTOMATIC,5398,OK,WHITE,BLACK,N,0,PERSONAL,25994
2017,LEXUS,RX,RX 350 FWD,31018,TX,BLUE,UNKNOWN,N,1,FLEET,30995
2019,FORD,FIESTA,SE HATCHBACK,31237,WA,RED,GRAY,N,1,PERSONAL,11588
2019,CHRYSLER,300,LIMITED RWD,16936,FL,GRAY,BLACK,N,0,PERSONAL,23905
2015,FORD,ESCAPE,TITANIUM FWD,101727,CA,WHITE,BEIGE,N,2,PERSONAL,9650
2014,MINI,COUNTRYMAN,S FWD,93578,NC,WHITE,UNKNOWN,Y,1,PERSONAL,8950
2019,KIA,SOUL,BASE AUTOMATIC,30761,AZ,SILVER,BLACK,N,1,PERSONAL,12595
2013,HONDA,CIVIC,LX SEDAN AUTOMATIC,102351,CA,SILVER,GRAY,N,3,PERSONAL,8988
2017,MERCEDES-BENZ,GLE,GLE 63 S AMG 4MATIC SUV,25491,FL,BLACK,BLACK,N,2,PERSONAL,62692
2017,HONDA,ACCORD,SPORT SEDAN CVT,32057,NJ,WHITE,BLACK,N,1,PERSONAL,16794
2014,HONDA,CRV,EX-L AWD,77591,MA,WHITE,UNKNOWN,N,2,PERSONAL,14178
2018,HYUNDAI,ELANTRA,LIMITED 2.0L SEDAN AUTOMATIC,21084,FL,WHITE,BEIGE,N,1,FLEET,13719
2019,JEEP,WRANGLER,UNLIMITED SPORT S,7068,ID,RED,BLACK,N,1,PERSONAL,37245
2017,LEXUS,ES,ES 350,20439,GA,WHITE,BEIGE,Y,1,PERSONAL,23998
2018,MERCEDES-BENZ,GLA,GLA 250 4MATIC,13934,WA,BLACK,BLACK,N,1,PERSONAL,25685
2014,CHEVROLET,SILVERADO 1500,LT WITH 1LT CREW CAB SHORT BOX 4WD,122834,OH,BLACK,BLACK,N,3,FLEET,18498
2019,FORD,FUSION,TITANIUM AWD,36312,AZ,UNKNOWN,UNKNOWN,N,1,FLEET,18575
2003,FORD,MUSTANG,PREMIUM CONVERTIBLE,118650,TX,WHITE,UNKNOWN,Y,3,PERSONAL,4350
2019,DODGE,GRAND CARAVAN,SXT,35438,MD,RED,BLACK,N,1,PERSONAL,17500
2019,NISSAN,SENTRA,SV CVT,27630,MO,GRAY,BLACK,N,1,PERSONAL,13694
2010,FORD,SUPER DUTY F350,"4WD CREW CAB 156"" CABELAS V8",147003,TX,WHITE,UNKNOWN,Y,3,FLEET,14900
2019,RAM,2500,"BIG HORN CREW CAB 6'4"" BOX 4WD",19008,LA,WHITE,BLACK,Y,1,PERSONAL,45995
2019,FORD,MUSTANG,ECOBOOST CONVERTIBLE,36145,CA,WHITE,BLACK,N,1,PERSONAL,22800
2002,LINCOLN,BLACKWOOD,2WD,82530,AZ,BLACK,BLACK,N,8,FLEET,12998
