Year,Make,Model,Category
2013,NISSAN,FRONTIER CREW CAB,PICKUP
2013,NISSAN,MURANO,SUV
2013,NISSAN,NV200,VAN/MINIVAN
2013,PORSCHE,BOXSTER,CONVERTIBLE
2013,NISSAN,FRONTIER KING CAB,PICKUP
2013,NISSAN,PATHFINDER,SUV
2013,NISSAN,ROGUE,SUV
2013,MINI,PACEMAN,HATCHBACK
2013,MITSUBISHI,OUTLANDER SPORT,SUV
2013,NISSAN,NV1500 CARGO,VAN/MINIVAN
2013,NISSAN,NV3500 HD PASSENGER,VAN/MINIVAN
2013,NISSAN,GTR,COUPE
2013,NISSAN,NV2500 HD CARGO,VAN/MINIVAN
2013,PORSCHE,911,COUPE
2013,NISSAN,MAXIMA,SEDAN
2013,PORSCHE,PANAMERA,SEDAN
2013,RAM,1500 CREW CAB,PICKUP
2013,NISSAN,TITAN CREW CAB,PICKUP
2013,MINI,CONVERTIBLE,CONVERTIBLE
2013,NISSAN,XTERRA,SUV
2013,NISSAN,NV3500 HD CARGO,VAN/MINIVAN
2013,RAM,2500 REGULAR CAB,PICKUP
2013,NISSAN,TITAN KING CAB,PICKUP
2013,NISSAN,VERSA,SEDAN
2013,NISSAN,CUBE,WAGON
2013,NISSAN,LEAF,HATCHBACK
2013,NISSAN,JUKE,SUV
2013,NISSAN,QUEST,VAN/MINIVAN
2013,NISSAN,SENTRA,SEDAN
2013,PORSCHE,CAYENNE,SUV
2013,RAM,1500 QUAD CAB,PICKUP
2013,RAM,3500 MEGA CAB,PICKUP
2013,RAM,3500 CREW CAB,PICKUP
2013,ROLLS-ROYCE,PHANTOM,SEDAN
2013,SCION,FRS,COUPE
2013,ROLLS-ROYCE,GHOST,SEDAN
2013,SCION,XB,HATCHBACK
2013,RAM,2500 MEGA CAB,PICKUP
2013,RAM,C/V TRADESMAN,VAN/MINIVAN
2013,RAM,1500 REGULAR CAB,PICKUP
2013,SUBARU,BRZ,COUPE
2013,SCION,XD,HATCHBACK
2013,RAM,2500 CREW CAB,PICKUP
2013,RAM,3500 REGULAR CAB,PICKUP
2013,SCION,TC,COUPE
2013,SMART,FORTWO,HATCHBACK
2013,SUBARU,XV CROSSTREK,SUV
2013,SUBARU,IMPREZA,SEDAN
2013,SUBARU,FORESTER,SUV
2013,SUBARU,LEGACY,SEDAN
2013,SUZUKI,SX4,SEDAN
2013,SRT,VIPER,COUPE
2013,SUZUKI,KIZASHI,SEDAN
2013,SUBARU,OUTBACK,WAGON
2013,TESLA,MODEL S,SEDAN
2013,SUZUKI,GRAND VITARA,SUV
2013,SCION,IQ,HATCHBACK
2013,SUBARU,TRIBECA,SUV
2013,SMART,FORTWO ELECTRIC DRIVE,HATCHBACK
2013,TOYOTA,COROLLA,SEDAN
2013,TOYOTA,SEQUOIA,SUV
2013,TOYOTA,AVALON,SEDAN
2013,TOYOTA,4RUNNER,SUV
2013,TOYOTA,PRIUS V,WAGON
2013,TOYOTA,MATRIX,WAGON
2013,TOYOTA,FJ CRUISER,SUV
2013,TOYOTA,TACOMA DOUBLE CAB,PICKUP
2013,TOYOTA,LAND CRUISER,SUV
2013,TOYOTA,RAV4,SUV
2013,TOYOTA,HIGHLANDER,SUV
2013,TOYOTA,PRIUS C,HATCHBACK
2013,TOYOTA,PRIUS PLUGIN HYBRID,HATCHBACK
2013,TOYOTA,TUNDRA DOUBLE CAB,PICKUP
2013,TOYOTA,PRIUS,HATCHBACK
2013,TOYOTA,CAMRY,SEDAN
2013,TOYOTA,SIENNA,VAN/MINIVAN
2013,TOYOTA,TACOMA ACCESS CAB,PICKUP
2013,TOYOTA,TUNDRA CREWMAX,PICKUP
2013,TOYOTA,VENZA,SUV
2013,VOLKSWAGEN,GOLF,HATCHBACK
2013,TOYOTA,YARIS,HATCHBACK
2013,VOLVO,C30,HATCHBACK
2013,VOLVO,S80,SEDAN
2013,VOLKSWAGEN,JETTA,SEDAN
2013,VOLVO,XC70,WAGON
2013,VOLKSWAGEN,BEETLE,HATCHBACK
2013,TOYOTA,TACOMA REGULAR CAB,PICKUP
2013,VOLKSWAGEN,TIGUAN,SUV
2013,TOYOTA,TUNDRA REGULAR CAB,PICKUP
2013,VOLKSWAGEN,CC,SEDAN
2013,VOLVO,S60,SEDAN
2013,VOLKSWAGEN,TOUAREG,SUV
2013,VOLKSWAGEN,ROUTAN,VAN/MINIVAN
2013,VOLVO,XC90,SUV
2013,VOLKSWAGEN,EOS,CONVERTIBLE
2013,VOLKSWAGEN,PASSAT,SEDAN
2013,VOLKSWAGEN,JETTA SPORTWAGEN,WAGON
2013,VOLKSWAGEN,GTI,HATCHBACK
2013,VOLVO,C70,CONVERTIBLE
2013,VOLVO,XC60,SUV
2012,ACURA,RDX,SUV
2012,ACURA,TSX,SEDAN
2012,AUDI,Q5,SUV
2012,AUDI,R8,COUPE
2012,AUDI,A4,SEDAN
2012,ASTON MARTIN,VANTAGE,COUPE
2012,ACURA,MDX,SUV
2012,AUDI,A8,SEDAN
2012,ACURA,RL,SEDAN
2012,ACURA,TL,SEDAN
2012,ACURA,ZDX,SUV
2012,ASTON MARTIN,RAPIDE,SEDAN
2012,AUDI,A5,COUPE
2012,AUDI,A7,SEDAN
2012,ASTON MARTIN,DB9,COUPE
2012,AUDI,A3,WAGON
2012,BENTLEY,CONTINENTAL,SEDAN
2012,ASTON MARTIN,DBS,COUPE
2012,AUDI,Q7,SUV
2012,BENTLEY,MULSANNE,SEDAN
2012,AUDI,A6,SEDAN
2012,ASTON MARTIN,VIRAGE,COUPE
2012,BMW,6 SERIES,COUPE
2012,BUICK,REGAL,SEDAN
2012,BMW,X3,SUV
2012,BMW,1 SERIES,COUPE
2012,BMW,Z4,CONVERTIBLE
2012,BMW,X6 M,SUV
2012,BMW,X5,SUV
2012,AUDI,S5,COUPE
2012,BUICK,LACROSSE,SEDAN
2012,BMW,M6,CONVERTIBLE
2012,CADILLAC,ESCALADE,SUV
2012,BMW,X5 M,SUV
2012,BMW,3 SERIES,SEDAN
2012,AUDI,TT,COUPE
2012,AUDI,S4,SEDAN
2012,BUICK,VERANO,SEDAN
2012,BMW,M3,COUPE
2012,CHEVROLET,CAMARO,COUPE
2012,BMW,5 SERIES,SEDAN
2012,BMW,X6,SUV
2012,CADILLAC,CTS,SEDAN
2012,CADILLAC,ESCALADE ESV,SUV
2012,BMW,7 SERIES,SEDAN
2012,CHEVROLET,CRUZE,SEDAN
2012,CADILLAC,SRX,SUV
2012,BUICK,ENCLAVE,SUV
2012,CHEVROLET,CAPTIVA SPORT,SUV
2012,CADILLAC,ESCALADE EXT,PICKUP
2012,CHEVROLET,CORVETTE,COUPE
2012,CHEVROLET,COLORADO EXTENDED CAB,PICKUP
2012,CHEVROLET,COLORADO CREW CAB,PICKUP
2012,CHEVROLET,EQUINOX,SUV
2012,CHEVROLET,AVALANCHE,SUV
2012,CHEVROLET,COLORADO REGULAR CAB,PICKUP
2012,CHEVROLET,EXPRESS 1500 CARGO,VAN/MINIVAN
2012,CHEVROLET,EXPRESS 2500 CARGO,VAN/MINIVAN
2012,CHEVROLET,EXPRESS 1500 PASSENGER,VAN/MINIVAN
2012,CHEVROLET,MALIBU,SEDAN
2012,CHEVROLET,EXPRESS 3500 PASSENGER,VAN/MINIVAN
2012,CHEVROLET,EXPRESS 2500 PASSENGER,VAN/MINIVAN
2012,CHEVROLET,SILVERADO 1500 REGULAR CAB,PICKUP
2012,CHEVROLET,SILVERADO 1500 EXTENDED CAB,PICKUP
2012,CHEVROLET,SILVERADO 1500 CREW CAB,PICKUP
2012,CHEVROLET,EXPRESS 3500 CARGO,VAN/MINIVAN
2012,CHEVROLET,IMPALA,SEDAN
2012,CHEVROLET,SUBURBAN 1500,SUV
2012,CHEVROLET,SONIC,SEDAN
2012,CHEVROLET,SILVERADO 2500 HD EXTENDED CAB,PICKUP
2012,CHEVROLET,SUBURBAN 2500,SUV
2012,CHEVROLET,VOLT,SEDAN
2012,CHEVROLET,SILVERADO 3500 HD EXTENDED CAB,PICKUP
2012,CHEVROLET,SILVERADO 2500 HD CREW CAB,PICKUP
2012,CHEVROLET,SILVERADO 3500 HD CREW CAB,PICKUP
2012,CHEVROLET,SILVERADO 2500 HD REGULAR CAB,PICKUP
2012,DODGE,CALIBER,WAGON
2012,CHEVROLET,SILVERADO 3500 HD REGULAR CAB,PICKUP
2012,CHEVROLET,TRAVERSE,SUV
2012,CHEVROLET,TAHOE,SUV
2012,CHRYSLER,TOWN & COUNTRY,VAN/MINIVAN
2012,FERRARI,CALIFORNIA,CONVERTIBLE
2012,FERRARI,458 ITALIA,COUPE
2012,DODGE,CHALLENGER,COUPE
2012,DODGE,JOURNEY,SUV
2012,CHRYSLER,200,SEDAN
2012,FORD,E250 CARGO,VAN/MINIVAN
2012,DODGE,CHARGER,SEDAN
2012,DODGE,GRAND CARAVAN PASSENGER,VAN/MINIVAN
2012,FORD,EXPLORER,SUV
2012,DODGE,AVENGER,SEDAN
2012,FORD,EDGE,SUV
2012,FIAT,500,HATCHBACK
2012,DODGE,DURANGO,SUV
2012,CHRYSLER,300,SEDAN
2012,FORD,E150 PASSENGER,VAN/MINIVAN
2012,FISKER,KARMA,SEDAN
2012,FERRARI,FF,COUPE
2012,FORD,E150 CARGO,VAN/MINIVAN
2012,FORD,E350 SUPER DUTY PASSENGER,VAN/MINIVAN
2012,FORD,E350 SUPER DUTY CARGO,VAN/MINIVAN
2012,FORD,F250 SUPER DUTY SUPER CAB,PICKUP
2012,FORD,F450 SUPER DUTY CREW CAB,PICKUP
2012,FORD,F150 REGULAR CAB,PICKUP
2012,FORD,F250 SUPER DUTY REGULAR CAB,PICKUP
2012,FORD,EXPEDITION,SUV
2012,FORD,FIESTA,SEDAN
2012,FORD,ESCAPE,SUV
2012,FORD,F250 SUPER DUTY CREW CAB,PICKUP
2012,FORD,EXPEDITION EL,SUV
2012,FORD,FOCUS,SEDAN
2012,GMC,CANYON CREW CAB,PICKUP
2012,FORD,TAURUS,SEDAN
2012,FORD,F150 SUPER CAB,PICKUP
2012,FORD,F350 SUPER DUTY SUPER CAB,PICKUP
2012,FORD,MUSTANG,COUPE
2012,FORD,TRANSIT CONNECT PASSENGER,VAN/MINIVAN
2012,FORD,F150 SUPERCREW CAB,PICKUP
2012,FORD,FUSION,SEDAN
2012,FORD,F350 SUPER DUTY CREW CAB,PICKUP
2012,FORD,FLEX,SUV
2012,FORD,F350 SUPER DUTY REGULAR CAB,PICKUP
2012,FORD,TRANSIT CONNECT CARGO,VAN/MINIVAN
2012,GMC,ACADIA,SUV
2012,GMC,CANYON EXTENDED CAB,PICKUP
2012,GMC,SIERRA 1500 EXTENDED CAB,PICKUP
2012,GMC,SAVANA 2500 PASSENGER,VAN/MINIVAN
2012,GMC,SAVANA 2500 CARGO,VAN/MINIVAN
2012,GMC,SAVANA 1500 CARGO,VAN/MINIVAN
2012,GMC,CANYON REGULAR CAB,PICKUP
2012,GMC,SIERRA 1500 REGULAR CAB,PICKUP
2012,GMC,SAVANA 1500 PASSENGER,VAN/MINIVAN
2012,GMC,SAVANA 3500 CARGO,VAN/MINIVAN
2012,GMC,SIERRA 2500 HD REGULAR CAB,PICKUP
2012,GMC,SIERRA 3500 HD CREW CAB,PICKUP
2012,GMC,SIERRA 1500 CREW CAB,PICKUP
2012,GMC,SIERRA 2500 HD CREW CAB,PICKUP
2012,GMC,SIERRA 3500 HD REGULAR CAB,PICKUP
2012,GMC,SAVANA 3500 PASSENGER,VAN/MINIVAN
2012,GMC,YUKON XL 1500,SUV
2012,GMC,SIERRA 2500 HD EXTENDED CAB,PICKUP
2012,GMC,TERRAIN,SUV
2012,HONDA,ACCORD,SEDAN
2012,HYUNDAI,AZERA,SEDAN
2012,HONDA,INSIGHT,HATCHBACK
2012,HONDA,CIVIC,SEDAN
2012,GMC,SIERRA 3500 HD EXTENDED CAB,PICKUP
2012,HONDA,CROSSTOUR,SUV
2012,HONDA,FIT,HATCHBACK
2012,HONDA,CRV,SUV
2012,GMC,YUKON,SUV
2012,HYUNDAI,ACCENT,SEDAN
2012,HONDA,ODYSSEY,VAN/MINIVAN
2012,HYUNDAI,ELANTRA,SEDAN
2012,HONDA,PILOT,SUV
2012,GMC,YUKON XL 2500,SUV
2012,HYUNDAI,EQUUS,SEDAN
2012,HONDA,RIDGELINE,PICKUP
2012,HONDA,CRZ,COUPE
2012,HYUNDAI,GENESIS,SEDAN
2012,INFINITI,G,SEDAN
2012,HYUNDAI,SANTA FE,SUV
2012,INFINITI,EX,SUV
2012,HYUNDAI,VERACRUZ,SUV
2012,HYUNDAI,GENESIS COUPE,COUPE
2012,HYUNDAI,SONATA,SEDAN
2012,HYUNDAI,VELOSTER,COUPE
2012,INFINITI,QX,SUV
2012,JEEP,LIBERTY,SUV
2012,INFINITI,FX,SUV
2012,JAGUAR,XJ,SEDAN
2012,JAGUAR,XF,SEDAN
2012,HYUNDAI,TUCSON,SUV
2012,JAGUAR,XK,COUPE
2012,JEEP,GRAND CHEROKEE,SUV
2012,INFINITI,M,SEDAN
2012,JEEP,COMPASS,SUV
2012,JEEP,PATRIOT,SUV
2012,KIA,FORTE,SEDAN
2012,LAMBORGHINI,AVENTADOR,COUPE
2012,LINCOLN,MKS,SEDAN
2012,LAND ROVER,LR2,SUV
2012,KIA,SOUL,WAGON
2012,LAND ROVER,RANGE ROVER,SUV
2012,LEXUS,ES,SEDAN
2012,JEEP,WRANGLER,SUV
2012,KIA,RIO,SEDAN
2012,LEXUS,IS,SEDAN
2012,LAND ROVER,RANGE ROVER EVOQUE,SUV
2012,LEXUS,HS,SEDAN
2012,LEXUS,LFA,COUPE
2012,LEXUS,RX,SUV
2012,KIA,SPORTAGE,SUV
2012,LOTUS,EVORA,COUPE
2012,KIA,OPTIMA,SEDAN
2012,KIA,SEDONA,VAN/MINIVAN
2012,KIA,SORENTO,SUV
2012,LAND ROVER,LR4,SUV
2012,MASERATI,QUATTROPORTE,SEDAN
2012,LEXUS,GX,SUV
2012,LEXUS,CT,HATCHBACK
2012,LINCOLN,NAVIGATOR L,SUV
2012,LAMBORGHINI,GALLARDO,COUPE
2012,MAYBACH,62,SEDAN
2012,LAND ROVER,RANGE ROVER SPORT,SUV
2012,LEXUS,LS,SEDAN
2012,LINCOLN,NAVIGATOR,SUV
2012,LINCOLN,MKX,SUV
2012,LINCOLN,MKZ,SEDAN
2012,LINCOLN,MKT,SUV
2012,MASERATI,GRANTURISMO,COUPE
2012,MAZDA,MAZDA6,SEDAN
2012,MAZDA,MX5 MIATA,CONVERTIBLE
2012,MERCEDES-BENZ,SPRINTER 2500 CARGO,VAN/MINIVAN
2012,MAZDA,MAZDA3,SEDAN
2012,MCLAREN,MP412C,COUPE
2012,MAZDA,CX7,SUV
2012,MERCEDES-BENZ,SLKCLASS,CONVERTIBLE
2012,MAYBACH,57,SEDAN
2012,MERCEDES-BENZ,CCLASS,SEDAN
2012,MAZDA,MAZDA2,HATCHBACK
2012,MERCEDES-BENZ,SLCLASS,CONVERTIBLE
2012,MERCEDES-BENZ,CLCLASS,COUPE
2012,MAZDA,CX9,SUV
2012,MINI,HARDTOP,HATCHBACK
2012,MAZDA,MAZDA5,VAN/MINIVAN
2012,MERCEDES-BENZ,GLKCLASS,SUV
2012,MERCEDES-BENZ,CLSCLASS,COUPE
2012,MERCEDES-BENZ,MCLASS,SUV
2012,MERCEDES-BENZ,SLSCLASS,COUPE
2012,MERCEDES-BENZ,ECLASS,SEDAN
2012,MERCEDES-BENZ,SPRINTER 3500 CARGO,VAN/MINIVAN
2012,MERCEDES-BENZ,RCLASS,WAGON
2012,MERCEDES-BENZ,GCLASS,SUV
2012,MERCEDES-BENZ,GLCLASS,SUV
2012,MINI,CONVERTIBLE,CONVERTIBLE
2012,MITSUBISHI,LANCER,SEDAN
2012,MERCEDES-BENZ,SCLASS,SEDAN
2012,MERCEDES-BENZ,SPRINTER 2500 CREW,VAN/MINIVAN
2012,MITSUBISHI,IMIEV,HATCHBACK
2012,MINI,CLUBMAN,HATCHBACK
2012,MINI,COUNTRYMAN,HATCHBACK
2012,NISSAN,ARMADA,SUV
2012,MINI,ROADSTER,CONVERTIBLE
2012,NISSAN,JUKE,SUV
2012,NISSAN,370Z,COUPE
2012,MITSUBISHI,ECLIPSE,COUPE
2012,MERCEDES-BENZ,SPRINTER 2500 PASSENGER,VAN/MINIVAN
2012,MITSUBISHI,GALANT,SEDAN
2012,MITSUBISHI,OUTLANDER SPORT,SUV
2012,MINI,COUPE,COUPE
2012,NISSAN,FRONTIER CREW CAB,PICKUP
2012,MITSUBISHI,OUTLANDER,SUV
2012,NISSAN,LEAF,HATCHBACK
2012,NISSAN,ALTIMA,SEDAN
2012,NISSAN,CUBE,WAGON
2012,NISSAN,FRONTIER KING CAB,PICKUP
2012,NISSAN,MAXIMA,SEDAN
2012,NISSAN,GTR,COUPE
2012,NISSAN,NV3500 HD PASSENGER,VAN/MINIVAN
2012,NISSAN,NV1500 CARGO,VAN/MINIVAN
2012,NISSAN,NV2500 HD CARGO,VAN/MINIVAN
2012,NISSAN,SENTRA,SEDAN
2012,NISSAN,NV3500 HD CARGO,VAN/MINIVAN
2012,NISSAN,TITAN CREW CAB,PICKUP
2012,NISSAN,ROGUE,SUV
2012,NISSAN,VERSA,SEDAN
2012,NISSAN,PATHFINDER,SUV
2012,PORSCHE,BOXSTER,CONVERTIBLE
2012,NISSAN,MURANO,SUV
2012,RAM,1500 CREW CAB,PICKUP
2012,NISSAN,XTERRA,SUV
2012,PORSCHE,911,COUPE
2012,NISSAN,QUEST,VAN/MINIVAN
2012,RAM,2500 CREW CAB,PICKUP
2012,RAM,C/V,VAN/MINIVAN
2012,PORSCHE,CAYENNE,SUV
2012,PORSCHE,CAYMAN,COUPE
2012,RAM,3500 CREW CAB,PICKUP
2012,PORSCHE,PANAMERA,SEDAN
2012,RAM,2500 REGULAR CAB,PICKUP
2012,RAM,1500 QUAD CAB,PICKUP
2012,RAM,2500 MEGA CAB,PICKUP
2012,NISSAN,TITAN KING CAB,PICKUP
2012,ROLLS-ROYCE,GHOST,SEDAN
2012,ROLLS-ROYCE,PHANTOM,SEDAN
2012,RAM,3500 REGULAR CAB,PICKUP
2012,SCION,XB,HATCHBACK
2012,SCION,XD,HATCHBACK
2012,RAM,1500 REGULAR CAB,PICKUP
2012,TOYOTA,SEQUOIA,SUV
2012,SUBARU,IMPREZA,SEDAN
2011,ACURA,ZDX,SUV
2012,TOYOTA,RAV4,SUV
2012,TOYOTA,HIGHLANDER,SUV
2012,SUBARU,TRIBECA,SUV
2012,SUZUKI,SX4,SEDAN
2012,TOYOTA,PRIUS V,WAGON
2012,SCION,IQ,HATCHBACK
2012,VOLVO,S80,SEDAN
2012,RAM,3500 MEGA CAB,PICKUP
2012,SUBARU,OUTBACK,WAGON
2012,SUZUKI,GRAND VITARA,SUV
2012,TOYOTA,TUNDRA CREWMAX,PICKUP
2012,SUZUKI,EQUATOR EXTENDED CAB,PICKUP
2012,SUBARU,FORESTER,SUV
2012,TOYOTA,VENZA,WAGON
2012,SMART,FORTWO,HATCHBACK
2012,VOLKSWAGEN,TIGUAN,SUV
2012,VOLKSWAGEN,PASSAT,SEDAN
2012,TOYOTA,SIENNA,VAN/MINIVAN
2012,SUBARU,LEGACY,SEDAN
2012,TOYOTA,CAMRY,SEDAN
2012,VOLVO,XC90,SUV
2012,TOYOTA,PRIUS,HATCHBACK
2012,SCION,TC,COUPE
2012,TOYOTA,PRIUS C,HATCHBACK
2012,VOLKSWAGEN,JETTA,SEDAN
2012,SUZUKI,EQUATOR CREW CAB,PICKUP
2012,TOYOTA,TACOMA DOUBLE CAB,PICKUP
2012,VOLKSWAGEN,GTI,HATCHBACK
2011,ACURA,MDX,SUV
2012,TOYOTA,AVALON,SEDAN
2012,VOLKSWAGEN,TOUAREG,SUV
2011,ACURA,RDX,SUV
2011,AUDI,A5,COUPE
2012,SUZUKI,KIZASHI,SEDAN
2012,VOLVO,S60,SEDAN
2012,TOYOTA,TACOMA ACCESS CAB,PICKUP
2011,ASTON MARTIN,VANTAGE,COUPE
2012,VOLKSWAGEN,EOS,CONVERTIBLE
2012,TOYOTA,YARIS,SEDAN
2011,AUDI,A4,SEDAN
2012,VOLVO,C70,CONVERTIBLE
2012,TOYOTA,COROLLA,SEDAN
2012,VOLKSWAGEN,BEETLE,HATCHBACK
2012,TOYOTA,PRIUS PLUGIN HYBRID,HATCHBACK
2012,VOLKSWAGEN,ROUTAN,VAN/MINIVAN
2012,VOLKSWAGEN,JETTA SPORTWAGEN,WAGON
2012,TOYOTA,4RUNNER,SUV
2011,AUDI,A6,SEDAN
2012,TOYOTA,FJ CRUISER,SUV
2012,TOYOTA,MATRIX,WAGON
2011,AUDI,A3,WAGON
2012,VOLVO,C30,HATCHBACK
2012,VOLKSWAGEN,GOLF,HATCHBACK
2012,VOLVO,XC60,SUV
2012,TESLA,MODEL S,SEDAN
2012,VOLKSWAGEN,CC,SEDAN
2011,ACURA,TL,SEDAN
2012,VOLVO,XC70,WAGON
2012,TOYOTA,TACOMA REGULAR CAB,PICKUP
2011,ASTON MARTIN,RAPIDE,SEDAN
2012,TOYOTA,TUNDRA DOUBLE CAB,PICKUP
2011,ACURA,RL,SEDAN
2012,TOYOTA,TUNDRA REGULAR CAB,PICKUP
2011,ASTON MARTIN,DB9,COUPE
2011,ACURA,TSX,SEDAN
2011,ASTON MARTIN,DBS,COUPE
2011,AUDI,Q5,SUV
2011,AUDI,R8,COUPE
2011,AUDI,A8,SEDAN
2011,AUDI,Q7,SUV
2011,BENTLEY,CONTINENTAL,SEDAN
2011,BMW,X5 M,SUV
2011,BMW,M3,SEDAN
2011,BMW,3 SERIES,SEDAN
2011,BMW,X6,SUV
2011,AUDI,S6,SEDAN
2011,BMW,X5,SUV
2011,AUDI,TT,COUPE
2011,BMW,5 SERIES,SEDAN
2011,AUDI,S4,SEDAN
2011,AUDI,S5,COUPE
2011,BMW,7 SERIES,SEDAN
2011,BENTLEY,MULSANNE,SEDAN
2011,BMW,1 SERIES,COUPE
2011,BMW,X6 M,SUV
2011,CADILLAC,DTS,SEDAN
2011,CADILLAC,ESCALADE,SUV
2011,BUICK,ENCLAVE,SUV
2011,BUICK,LUCERNE,SEDAN
2011,BMW,Z4,CONVERTIBLE
2011,BUICK,REGAL,SEDAN
2011,BMW,X3,SUV
2011,BUICK,LACROSSE,SEDAN
2011,CADILLAC,ESCALADE EXT,PICKUP
2011,CADILLAC,CTS,SEDAN
2011,CADILLAC,ESCALADE ESV,SUV
2011,CHEVROLET,AVEO,SEDAN
2011,CHEVROLET,CRUZE,SEDAN
2011,CHEVROLET,HHR,WAGON
2011,CHEVROLET,SILVERADO 1500 EXTENDED CAB,PICKUP
2011,CHEVROLET,COLORADO CREW CAB,PICKUP
2011,CADILLAC,STS,SEDAN
2011,CHEVROLET,AVALANCHE,SUV
2011,CHEVROLET,EXPRESS 3500 PASSENGER,VAN/MINIVAN
2011,CHEVROLET,CAMARO,COUPE
2011,CHEVROLET,COLORADO REGULAR CAB,PICKUP
2011,CHEVROLET,EXPRESS 3500 CARGO,VAN/MINIVAN
2011,CHEVROLET,EXPRESS 2500 CARGO,VAN/MINIVAN
2011,CHEVROLET,COLORADO EXTENDED CAB,PICKUP
2011,CHEVROLET,SILVERADO 3500 HD REGULAR CAB,PICKUP
2011,DODGE,DURANGO,SUV
2011,CADILLAC,SRX,SUV
2011,CHRYSLER,200,SEDAN
2011,CHEVROLET,EXPRESS 2500 PASSENGER,VAN/MINIVAN
2011,CHEVROLET,SILVERADO 2500 HD CREW CAB,PICKUP
2011,CHEVROLET,SILVERADO 2500 HD REGULAR CAB,PICKUP
2011,CHEVROLET,SILVERADO 3500 HD EXTENDED CAB,PICKUP
2011,CHEVROLET,SUBURBAN 1500,SUV
2011,CHRYSLER,300,SEDAN
2011,CHEVROLET,EQUINOX,SUV
2011,CHEVROLET,SILVERADO 3500 HD CREW CAB,PICKUP
2011,FERRARI,599 GTB FIORANO,COUPE
2011,CHEVROLET,SUBURBAN 2500,SUV
2011,CHRYSLER,TOWN & COUNTRY,VAN/MINIVAN
2011,CHEVROLET,VOLT,SEDAN
2011,CHEVROLET,SILVERADO 2500 HD EXTENDED CAB,PICKUP
2011,CHEVROLET,EXPRESS 1500 CARGO,VAN/MINIVAN
2011,CHEVROLET,CORVETTE,COUPE
2011,CHEVROLET,SILVERADO 1500 REGULAR CAB,PICKUP
2011,DODGE,GRAND CARAVAN CARGO,VAN/MINIVAN
2011,CHEVROLET,TRAVERSE,SUV
2011,DODGE,CHARGER,SEDAN
2011,CHEVROLET,EXPRESS 1500 PASSENGER,VAN/MINIVAN
2011,CHEVROLET,MALIBU,SEDAN
2011,CHEVROLET,TAHOE,SUV
2011,FERRARI,599 GTO,COUPE
2011,DODGE,CHALLENGER,COUPE
2011,DODGE,JOURNEY,SUV
2011,DODGE,AVENGER,SEDAN
2011,CHEVROLET,IMPALA,SEDAN
2011,FERRARI,612 SCAGLIETTI,COUPE
2011,CHEVROLET,SILVERADO 1500 CREW CAB,PICKUP
2011,FORD,E150 PASSENGER,VAN/MINIVAN
2011,DODGE,CALIBER,WAGON
2011,FORD,E250 CARGO,VAN/MINIVAN
2011,FORD,E350 SUPER DUTY PASSENGER,VAN/MINIVAN
2011,FERRARI,458 ITALIA,COUPE
2011,DODGE,NITRO,SUV
2011,DODGE,GRAND CARAVAN PASSENGER,VAN/MINIVAN
2011,FORD,E150 CARGO,VAN/MINIVAN
2011,FORD,CROWN VICTORIA,SEDAN
2011,FORD,EDGE,SUV
2011,FORD,EXPLORER,SUV
2011,FERRARI,CALIFORNIA,CONVERTIBLE
2011,FORD,ESCAPE,SUV
2011,FORD,EXPEDITION,SUV
2011,FORD,F150 REGULAR CAB,PICKUP
2011,FORD,F350 SUPER DUTY CREW CAB,PICKUP
2011,FORD,F250 SUPER DUTY CREW CAB,PICKUP
2011,FORD,F350 SUPER DUTY REGULAR CAB,PICKUP
2011,FORD,F250 SUPER DUTY REGULAR CAB,PICKUP
2011,FORD,F150 SUPER CAB,PICKUP
2011,FORD,F150 SUPERCREW CAB,PICKUP
2011,FORD,E350 SUPER DUTY CARGO,VAN/MINIVAN
2011,FORD,F250 SUPER DUTY SUPER CAB,PICKUP
2011,FORD,EXPEDITION EL,SUV
2011,FORD,FUSION,SEDAN
2011,FORD,F450 SUPER DUTY CREW CAB,PICKUP
2011,FORD,FIESTA,SEDAN
2011,GMC,SAVANA 1500 CARGO,VAN/MINIVAN
2011,GMC,SIERRA 1500 REGULAR CAB,PICKUP
2011,FORD,TRANSIT CONNECT CARGO,VAN/MINIVAN
2011,GMC,CANYON REGULAR CAB,PICKUP
2011,GMC,CANYON EXTENDED CAB,PICKUP
2011,FORD,F350 SUPER DUTY SUPER CAB,PICKUP
2011,FORD,FOCUS,SEDAN
2011,FORD,FLEX,SUV
2011,FORD,TAURUS,SEDAN
2011,GMC,SAVANA 3500 PASSENGER,VAN/MINIVAN
2011,GMC,SAVANA 2500 CARGO,VAN/MINIVAN
2011,GMC,ACADIA,SUV
2011,GMC,SAVANA 2500 PASSENGER,VAN/MINIVAN
2011,FORD,RANGER SUPER CAB,PICKUP
2011,FORD,TRANSIT CONNECT PASSENGER,VAN/MINIVAN
2011,GMC,CANYON CREW CAB,PICKUP
2011,FORD,MUSTANG,COUPE
2011,GMC,SAVANA 1500 PASSENGER,VAN/MINIVAN
2011,GMC,SAVANA 3500 CARGO,VAN/MINIVAN
2011,FORD,RANGER REGULAR CAB,PICKUP
2011,GMC,SIERRA 2500 HD CREW CAB,PICKUP
2011,GMC,SIERRA 1500 CREW CAB,PICKUP
2011,GMC,SIERRA 3500 HD EXTENDED CAB,PICKUP
