colorexterior,colorinterior,accidenthist,owner,usage,price,age,odo,ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,bodytype,ReviewScore,AvgMPG,LuxurySportsOrHybrid,drivetrain
BLACK,BLACK,N,1,PERSONAL,2.911,12,240.369,18.0,9,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLUE,BLACK,N,1,PERSONAL,13.992,1,12.497,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,10.999,3,44.909,16.0,19,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,23.988,1,12.899,31.0,49,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
WHITE,BLACK,N,1,FLEET,19.95,1,36.508,5.0,2,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,16.892,1,37.243,16.0,10,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,13.444,1,16.979,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,OTHER,N,1,PERSONAL,15.491,1,21.144,10.0,14,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,25.65,2,6.512,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
BLACK,BLACK,N,1,PERSONAL,23.998,0,14.021,28.0,38,3.3940162460390058,72.07692307692308,SUV,7.8,28.0,N,AWD
WHITE,BLACK,N,1,PERSONAL,14.5,1,29.808,14.0,31,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
GRAY,OTHER,N,1,PERSONAL,14.899,1,30.829,10.0,14,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,13.995,1,30.157,14.0,27,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,19.597,0,10.808,9.0,11,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
BLACK,BLACK,N,0,PERSONAL,11.492,1,20.391,10.0,8,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,14.881,1,35.225,16.0,43,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,GRAY,N,1,PERSONAL,8.994,7,91.142,18.0,14,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,BLACK,N,0,PERSONAL,16.0,1,33.959,5.0,14,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,OTHER,N,2,PERSONAL,5.432,8,131.364,18.0,14,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
BLACK,BLACK,Y,1,PERSONAL,9.499,1,40.688,16.0,10,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,24.981,1,12.003,31.0,3,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
BLACK,OTHER,Y,2,PERSONAL,18.887,3,74.458,24.0,14,0.6528082167930821,68.3076923076923,SUV,7.9,23.5,Y,FWD
SILVER,BLACK,N,1,PERSONAL,18.699,1,26.005,25.0,49,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
SILVER,BLACK,N,1,PERSONAL,14.99,1,32.352,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
GRAY,BLACK,Y,2,FLEET,9.991,1,27.713,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,14.491,1,8.721,16.0,23,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,OTHER,N,1,PERSONAL,35.988,1,24.973,5.0,20,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
RED,BLACK,N,1,PERSONAL,15.444,1,26.354,10.0,7,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
GRAY,BLACK,N,1,FLEET,14.99,0,15.464,14.0,29,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,16.49,1,35.515,16.0,49,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,19.995,3,37.718,22.0,49,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
WHITE,BEIGE,Y,1,PERSONAL,17.969,3,35.778,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.8,25.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,23.498,1,18.715,26.0,39,5.534839958792396,74.23076923076923,SUV,7.0,27.5,N,AWD
BLACK,OTHER,N,1,PERSONAL,5.59,9,128.596,5.0,27,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,18.4,1,29.676,25.0,11,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
BLACK,BLACK,N,1,PERSONAL,41.99,1,33.765,9.0,31,11.692583720044867,78.23076923076923,SUV,7.9,18.5,N,AWD
BLACK,BLACK,N,2,FLEET,20.98,3,37.468,22.0,23,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
GRAY,OTHER,N,1,PERSONAL,10.495,7,104.615,8.0,47,1.7781767945930906,74.0,SUV,8.6,26.5,Y,AWD
BLACK,BLACK,N,1,PERSONAL,13.8,3,36.755,18.0,19,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,11.797,1,25.396,10.0,2,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
WHITE,OTHER,N,1,PERSONAL,16.297,0,25.811,5.0,4,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,9.998,6,77.812,6.0,49,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.5,3,32.363,16.0,22,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
BLACK,OTHER,N,1,PERSONAL,16.275,1,29.454,5.0,49,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,15.306,1,29.189,16.0,49,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.791,1,33.598,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
GRAY,GRAY,N,1,PERSONAL,15.707,1,12.779,10.0,27,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,14.399,1,27.679,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,OTHER,N,2,PERSONAL,7.499,4,137.633,16.0,11,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
SILVER,BLACK,N,1,FLEET,9.985,2,51.679,16.0,3,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,40.92,1,32.356,24.0,14,0.6528082167930821,68.3076923076923,SUV,6.6,17.0,Y,AWD
SILVER,BLACK,N,2,FLEET,11.97,6,57.046,6.0,4,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
SILVER,GRAY,N,2,FLEET,9.995,8,79.15,18.0,52,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
GRAY,GRAY,N,1,PERSONAL,9.995,7,89.75,18.0,52,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,12.9,1,40.251,10.0,14,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,Y,2,FLEET,6.95,3,54.413,16.0,48,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,16.9,1,31.907,16.0,15,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,BLACK,Y,1,PERSONAL,11.995,2,4.769,27.0,48,0.0410240910401622,123.6923076923077,HATCHBACK,5.9,30.5,N,FWD
WHITE,BEIGE,N,1,PERSONAL,17.9,3,21.498,16.0,3,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,BLACK,Y,1,PERSONAL,24.555,1,0.885,10.0,26,13.832688602095642,71.61538461538461,SUV,7.3,20.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,24.897,0,15.378,28.0,27,3.3940162460390058,72.07692307692308,SUV,7.8,28.0,N,AWD
SILVER,BLACK,N,1,PERSONAL,17.9,1,30.186,25.0,11,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
SILVER,GRAY,Y,1,PERSONAL,5.998,12,104.255,18.0,27,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,17.0,3,82.0,11.0,45,1.929191497070014,60.07692307692308,SUV,8.1,28.0,N,AWD
BLACK,BEIGE,N,1,PERSONAL,7.487,5,117.009,16.0,22,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,12.988,1,10.338,13.0,39,4.156328806440607,79.07692307692308,SEDAN,8.3,33.0,N,FWD
SILVER,BLACK,N,1,FLEET,18.731,0,9.897,9.0,49,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
BLUE,BLACK,N,1,PERSONAL,16.992,1,37.082,9.0,15,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,18.799,1,25.481,16.0,11,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,GRAY,N,2,FLEET,6.995,3,80.728,13.0,43,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLUE,BLACK,Y,2,FLEET,8.499,5,86.712,16.0,11,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,12.0,1,27.321,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLUE,BLACK,N,1,PERSONAL,23.477,1,9.208,31.0,29,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
BLUE,GRAY,Y,1,FLEET,10.995,1,35.605,13.0,43,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,1,FLEET,18.796,1,40.27,26.0,49,5.534839958792396,74.23076923076923,SUV,7.0,27.5,N,AWD
BLUE,BLACK,N,1,PERSONAL,24.36,1,10.845,31.0,29,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
BLACK,BLACK,N,1,PERSONAL,13.481,1,30.215,13.0,11,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BEIGE,Y,2,PERSONAL,28.995,3,42.594,22.0,31,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
SILVER,GRAY,N,1,PERSONAL,7.5,8,100.219,18.0,49,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
GRAY,GRAY,N,1,PERSONAL,7.543,7,89.769,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,13.319,1,36.148,13.0,49,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,18.991,1,26.934,25.0,49,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
WHITE,GRAY,N,2,PERSONAL,4.496,11,119.739,9.0,27,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,15.469,1,19.967,10.0,27,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,9.995,2,66.865,16.0,10,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLUE,BLACK,N,1,FLEET,12.999,1,7.615,16.0,31,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,BLACK,Y,1,PERSONAL,8.995,9,134.495,2.0,26,1.6699578894174951,54.30769230769231,SEDAN,8.1,27.5,Y,FWD
BLUE,BLACK,N,1,PERSONAL,24.981,1,11.652,31.0,3,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,16.999,0,26.523,9.0,29,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
WHITE,OTHER,N,1,PERSONAL,32.691,3,65.236,22.0,10,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
BLUE,GRAY,N,1,PERSONAL,18.999,1,9.687,5.0,22,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,7.987,3,56.8,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,12.996,1,39.855,14.0,23,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
WHITE,BLACK,Y,1,PERSONAL,16.784,1,31.239,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
RED,GRAY,N,1,PERSONAL,14.997,1,38.053,10.0,8,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,12.995,2,67.869,16.0,4,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,GRAY,N,1,PERSONAL,15.491,1,24.635,10.0,14,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,17.827,1,25.714,9.0,49,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
SILVER,OTHER,Y,2,PERSONAL,4.1,8,177.039,10.0,19,13.832688602095642,71.61538461538461,SUV,8.3,25.0,N,FWD
BLUE,GRAY,Y,1,PERSONAL,9.7,3,21.095,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,GRAY,N,1,PERSONAL,19.42,1,6.492,5.0,39,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,19.999,3,16.612,16.0,4,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
GRAY,BLACK,Y,1,PERSONAL,11.158,1,31.978,14.0,27,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
WHITE,OTHER,N,1,PERSONAL,17.748,0,9.897,5.0,39,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,34.888,3,29.76,22.0,49,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,BLACK,N,0,FLEET,14.988,1,20.545,14.0,48,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
GRAY,GRAY,N,1,PERSONAL,5.991,5,70.735,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.3,30.5,N,FWD
SILVER,GRAY,N,1,PERSONAL,14.2,1,30.952,10.0,11,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
WHITE,BLACK,N,2,FLEET,7.6,5,73.649,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,10.547,1,31.901,16.0,49,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,5.8,7,137.0,16.0,39,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
WHITE,OTHER,N,1,PERSONAL,15.444,0,31.595,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,OTHER,N,1,PERSONAL,38.496,3,50.451,22.0,33,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,13.998,1,31.906,14.0,27,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
WHITE,BLACK,Y,2,PERSONAL,23.356,3,42.818,22.0,39,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
WHITE,BLACK,N,2,PERSONAL,13.493,1,21.668,14.0,8,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,20.395,1,32.209,25.0,15,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
BLACK,BLACK,N,2,FLEET,22.9,2,23.516,15.0,17,1.2036513555233697,55.38461538461539,SUV,8.5,24.5,Y,FWD
BLACK,BLACK,N,1,PERSONAL,14.99,1,37.948,10.0,31,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,15.2,0,13.822,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
SILVER,GRAY,Y,2,FLEET,15.7,3,99.41,24.0,10,0.6528082167930821,68.3076923076923,SUV,7.9,23.5,Y,AWD
GRAY,BLACK,N,1,PERSONAL,14.992,1,29.971,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,17.597,1,46.197,10.0,9,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,AWD
BLACK,BLACK,Y,1,PERSONAL,27.5,3,26.0,22.0,31,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,17.984,1,29.025,16.0,23,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
BLACK,BLACK,Y,1,PERSONAL,35.995,3,47.976,22.0,31,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,BLACK,N,2,PERSONAL,19.395,1,34.07,5.0,29,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,AWD
WHITE,OTHER,N,1,PERSONAL,16.618,1,28.024,5.0,49,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.5,0,18.69,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,GRAY,N,2,FLEET,5.8,6,63.503,9.0,27,11.692583720044867,78.23076923076923,SEDAN,8.5,33.0,N,FWD
WHITE,OTHER,N,1,PERSONAL,25.908,2,12.037,22.0,29,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BLACK,Y,1,FLEET,15.5,0,16.687,5.0,8,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,BLACK,N,1,FLEET,9.95,1,14.022,10.0,29,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
SILVER,GRAY,N,1,PERSONAL,16.991,1,19.473,5.0,7,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLUE,BEIGE,N,2,PERSONAL,22.597,1,15.597,16.0,33,6.28802759768661,76.23076923076923,SEDAN,7.8,25.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,5.88,4,89.864,16.0,26,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
GRAY,GRAY,N,1,PERSONAL,9.151,6,64.571,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.3,30.5,N,FWD
BLACK,GRAY,N,2,PERSONAL,9.5,6,69.071,18.0,50,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,15.5,0,17.878,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,11.571,1,40.638,14.0,49,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
BLUE,BLACK,N,1,PERSONAL,17.568,1,35.822,16.0,29,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
GRAY,BLACK,N,2,FLEET,6.9,7,72.414,16.0,50,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,19.4,3,40.16,22.0,14,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
SILVER,GRAY,N,2,PERSONAL,9.855,1,37.913,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLUE,BLACK,N,2,PERSONAL,9.995,4,105.969,5.0,49,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,32.9,3,30.605,2.0,6,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,AWD
BLACK,OTHER,N,1,PERSONAL,24.2,3,22.419,2.0,50,1.6699578894174951,54.30769230769231,SUV,8.0,25.0,Y,AWD
GRAY,BLACK,N,1,PERSONAL,11.2,1,35.199,16.0,31,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,9.997,3,49.36,14.0,48,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
BLACK,BLACK,N,2,FLEET,7.999,5,87.035,16.0,38,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,11.4,1,35.694,16.0,22,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,11.999,1,31.283,13.0,31,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,BLACK,N,1,FLEET,11.995,1,25.202,16.0,39,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,OTHER,N,2,FLEET,7.499,9,91.559,5.0,11,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.5,0,26.268,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.29,1,30.13,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,Y,1,PERSONAL,17.991,0,15.019,9.0,14,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
GRAY,BLACK,N,1,FLEET,11.676,1,20.28,16.0,22,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,17.5,1,27.72,16.0,39,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BLACK,N,1,FLEET,13.993,1,15.474,14.0,15,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
BLACK,OTHER,N,2,PERSONAL,7.999,5,96.069,16.0,31,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLUE,OTHER,N,1,PERSONAL,32.995,1,19.02,5.0,46,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
SILVER,BLACK,N,1,PERSONAL,14.32,1,22.433,14.0,27,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,13.949,1,32.957,14.0,14,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
OTHER,BLACK,N,1,PERSONAL,14.585,1,24.121,9.0,27,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
WHITE,OTHER,N,1,PERSONAL,19.495,1,34.086,10.0,8,13.832688602095642,71.61538461538461,SEDAN,7.2,22.0,N,FWD
SILVER,GRAY,Y,1,PERSONAL,13.499,1,31.439,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,11.999,0,64.288,5.0,27,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,22.697,1,36.349,16.0,5,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,13.969,1,30.969,16.0,39,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,27.7,1,10.708,31.0,1,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
BLACK,BLACK,N,1,PERSONAL,8.244,7,39.527,13.0,29,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,17.7,1,29.063,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,13.505,3,129.781,18.0,39,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
WHITE,OTHER,N,1,PERSONAL,14.795,1,48.882,10.0,27,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,Y,1,PERSONAL,15.497,0,1.384,9.0,27,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
WHITE,BLACK,N,1,FLEET,16.863,1,18.85,9.0,20,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
WHITE,OTHER,N,2,FLEET,2.999,11,213.002,5.0,26,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,23.587,1,16.054,31.0,20,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,15.995,1,34.045,9.0,49,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
SILVER,GRAY,Y,2,PERSONAL,7.995,4,83.625,16.0,19,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BLACK,N,2,PERSONAL,9.95,5,65.0,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,OTHER,N,1,PERSONAL,8.7,6,95.312,6.0,31,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
BLACK,BLACK,N,1,FLEET,16.45,0,17.363,9.0,29,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
BLACK,OTHER,Y,1,PERSONAL,23.599,1,27.535,10.0,27,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
BLACK,GRAY,N,1,PERSONAL,10.5,3,19.988,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,GRAY,Y,2,PERSONAL,10.888,10,124.744,2.0,10,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,FWD
WHITE,BEIGE,N,1,FLEET,12.989,1,28.29,13.0,10,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,OTHER,N,1,PERSONAL,14.95,3,18.989,18.0,8,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
GRAY,BLACK,N,2,PERSONAL,7.995,8,87.076,5.0,14,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,25.95,2,9.779,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
